% nSim ->    2800
  nExp  nIn  hLS      trFcn    lr    trC
  2166  20   20   traingdx  0.10   1000
  2167  20   20   traingdx  0.10   5000
  2168  20   20   traingdx  0.10  10000
  2169  20   20   traingdx  0.10  20000
  2170  20   20   traingdx  0.10  50000
  2171  20   20   traingdx  0.05   1000
  2172  20   20   traingdx  0.05   5000
  2173  20   20   traingdx  0.05  10000
  2174  20   20   traingdx  0.05  20000
  2175  20   20   traingdx  0.05  50000
  2176  20   20   traingdx  0.01   1000
  2177  20   20   traingdx  0.01   5000
  2178  20   20   traingdx  0.01  10000
  2179  20   20   traingdx  0.01  20000
  2180  20   20   traingdx  0.01  50000
  2181  20   20    trainrp  0.20   1000
  2182  20   20    trainrp  0.20   5000
  2183  20   20    trainrp  0.20  10000
  2184  20   20    trainrp  0.20  20000
  2185  20   20    trainrp  0.20  50000
  2186  20   20    trainrp  0.10   1000
  2187  20   20    trainrp  0.10   5000
  2188  20   20    trainrp  0.10  10000
  2189  20   20    trainrp  0.10  20000
  2190  20   20    trainrp  0.10  50000
  2191  20   20    trainrp  0.05   1000
  2192  20   20    trainrp  0.05   5000
  2193  20   20    trainrp  0.05  10000
  2194  20   20    trainrp  0.05  20000
  2195  20   20    trainrp  0.05  50000
  2196  20   20    trainrp  0.01   1000
  2197  20   20    trainrp  0.01   5000
  2198  20   20    trainrp  0.01  10000
  2199  20   20    trainrp  0.01  20000
  2200  20   20    trainrp  0.01  50000
  2201  20   20   trainscg  0.20   1000
  2202  20   20   trainscg  0.20   5000
  2203  20   20   trainscg  0.20  10000
  2204  20   20   trainscg  0.20  20000
  2205  20   20   trainscg  0.20  50000
  2206  20   20   trainscg  0.10   1000
  2207  20   20   trainscg  0.10   5000
  2208  20   20   trainscg  0.10  10000
  2209  20   20   trainscg  0.10  20000
  2210  20   20   trainscg  0.10  50000
  2211  20   20   trainscg  0.05   1000
  2212  20   20   trainscg  0.05   5000
  2213  20   20   trainscg  0.05  10000
  2214  20   20   trainscg  0.05  20000
  2215  20   20   trainscg  0.05  50000
  2216  20   20   trainscg  0.01   1000
  2217  20   20   trainscg  0.01   5000
  2218  20   20   trainscg  0.01  10000
  2219  20   20   trainscg  0.01  20000
  2220  20   20   trainscg  0.01  50000
  2221  20   20   traingdm  0.20   1000
  2222  20   20   traingdm  0.20   5000
  2223  20   20   traingdm  0.20  10000
  2224  20   20   traingdm  0.20  20000
  2225  20   20   traingdm  0.20  50000
  2226  20   20   traingdm  0.10   1000
  2227  20   20   traingdm  0.10   5000
  2228  20   20   traingdm  0.10  10000
  2229  20   20   traingdm  0.10  20000
  2230  20   20   traingdm  0.10  50000
  2231  20   20   traingdm  0.05   1000
  2232  20   20   traingdm  0.05   5000
  2233  20   20   traingdm  0.05  10000
  2234  20   20   traingdm  0.05  20000
  2235  20   20   traingdm  0.05  50000
  2236  20   20   traingdm  0.01   1000
  2237  20   20   traingdm  0.01   5000
  2238  20   20   traingdm  0.01  10000
  2239  20   20   traingdm  0.01  20000
  2240  20   20   traingdm  0.01  50000
  2241  20   25    trainlm  0.20   1000
  2242  20   25    trainlm  0.20   5000
  2243  20   25    trainlm  0.20  10000
  2244  20   25    trainlm  0.20  20000
  2245  20   25    trainlm  0.20  50000
  2246  20   25    trainlm  0.10   1000
  2247  20   25    trainlm  0.10   5000
  2248  20   25    trainlm  0.10  10000
  2249  20   25    trainlm  0.10  20000
  2250  20   25    trainlm  0.10  50000
  2251  20   25    trainlm  0.05   1000
  2252  20   25    trainlm  0.05   5000
  2253  20   25    trainlm  0.05  10000
  2254  20   25    trainlm  0.05  20000
  2255  20   25    trainlm  0.05  50000
  2256  20   25    trainlm  0.01   1000
  2257  20   25    trainlm  0.01   5000
  2258  20   25    trainlm  0.01  10000
  2259  20   25    trainlm  0.01  20000
  2260  20   25    trainlm  0.01  50000
  2261  20   25    traingd  0.20   1000
  2262  20   25    traingd  0.20   5000
  2263  20   25    traingd  0.20  10000
  2264  20   25    traingd  0.20  20000
  2265  20   25    traingd  0.20  50000
  2266  20   25    traingd  0.10   1000
  2267  20   25    traingd  0.10   5000
  2268  20   25    traingd  0.10  10000
  2269  20   25    traingd  0.10  20000
  2270  20   25    traingd  0.10  50000
  2271  20   25    traingd  0.05   1000
  2272  20   25    traingd  0.05   5000
  2273  20   25    traingd  0.05  10000
  2274  20   25    traingd  0.05  20000
  2275  20   25    traingd  0.05  50000
  2276  20   25    traingd  0.01   1000
  2277  20   25    traingd  0.01   5000
  2278  20   25    traingd  0.01  10000
  2279  20   25    traingd  0.01  20000
  2280  20   25    traingd  0.01  50000
  2281  20   25   traingda  0.20   1000
  2282  20   25   traingda  0.20   5000
  2283  20   25   traingda  0.20  10000
  2284  20   25   traingda  0.20  20000
  2285  20   25   traingda  0.20  50000
  2286  20   25   traingda  0.10   1000
  2287  20   25   traingda  0.10   5000
  2288  20   25   traingda  0.10  10000
  2289  20   25   traingda  0.10  20000
  2290  20   25   traingda  0.10  50000
  2291  20   25   traingda  0.05   1000
  2292  20   25   traingda  0.05   5000
  2293  20   25   traingda  0.05  10000
  2294  20   25   traingda  0.05  20000
  2295  20   25   traingda  0.05  50000
  2296  20   25   traingda  0.01   1000
  2297  20   25   traingda  0.01   5000
  2298  20   25   traingda  0.01  10000
  2299  20   25   traingda  0.01  20000
  2300  20   25   traingda  0.01  50000
  2301  20   25   traingdx  0.20   1000
  2302  20   25   traingdx  0.20   5000
  2303  20   25   traingdx  0.20  10000
  2304  20   25   traingdx  0.20  20000
  2305  20   25   traingdx  0.20  50000
  2306  20   25   traingdx  0.10   1000
  2307  20   25   traingdx  0.10   5000
  2308  20   25   traingdx  0.10  10000
  2309  20   25   traingdx  0.10  20000
  2310  20   25   traingdx  0.10  50000
  2311  20   25   traingdx  0.05   1000
  2312  20   25   traingdx  0.05   5000
  2313  20   25   traingdx  0.05  10000
  2314  20   25   traingdx  0.05  20000
  2315  20   25   traingdx  0.05  50000
  2316  20   25   traingdx  0.01   1000
  2317  20   25   traingdx  0.01   5000
  2318  20   25   traingdx  0.01  10000
  2319  20   25   traingdx  0.01  20000
  2320  20   25   traingdx  0.01  50000
  2321  20   25    trainrp  0.20   1000
  2322  20   25    trainrp  0.20   5000
  2323  20   25    trainrp  0.20  10000
  2324  20   25    trainrp  0.20  20000
  2325  20   25    trainrp  0.20  50000
  2326  20   25    trainrp  0.10   1000
  2327  20   25    trainrp  0.10   5000
  2328  20   25    trainrp  0.10  10000
  2329  20   25    trainrp  0.10  20000
  2330  20   25    trainrp  0.10  50000
  2331  20   25    trainrp  0.05   1000
  2332  20   25    trainrp  0.05   5000
  2333  20   25    trainrp  0.05  10000
  2334  20   25    trainrp  0.05  20000
  2335  20   25    trainrp  0.05  50000
  2336  20   25    trainrp  0.01   1000
  2337  20   25    trainrp  0.01   5000
  2338  20   25    trainrp  0.01  10000
  2339  20   25    trainrp  0.01  20000
  2340  20   25    trainrp  0.01  50000
  2341  20   25   trainscg  0.20   1000
  2342  20   25   trainscg  0.20   5000
  2343  20   25   trainscg  0.20  10000
  2344  20   25   trainscg  0.20  20000
  2345  20   25   trainscg  0.20  50000
  2346  20   25   trainscg  0.10   1000
  2347  20   25   trainscg  0.10   5000
  2348  20   25   trainscg  0.10  10000
  2349  20   25   trainscg  0.10  20000
  2350  20   25   trainscg  0.10  50000
  2351  20   25   trainscg  0.05   1000
  2352  20   25   trainscg  0.05   5000
  2353  20   25   trainscg  0.05  10000
  2354  20   25   trainscg  0.05  20000
  2355  20   25   trainscg  0.05  50000
  2356  20   25   trainscg  0.01   1000
  2357  20   25   trainscg  0.01   5000
  2358  20   25   trainscg  0.01  10000
  2359  20   25   trainscg  0.01  20000
  2360  20   25   trainscg  0.01  50000
  2361  20   25   traingdm  0.20   1000
  2362  20   25   traingdm  0.20   5000
  2363  20   25   traingdm  0.20  10000
  2364  20   25   traingdm  0.20  20000
  2365  20   25   traingdm  0.20  50000
  2366  20   25   traingdm  0.10   1000
  2367  20   25   traingdm  0.10   5000
  2368  20   25   traingdm  0.10  10000
  2369  20   25   traingdm  0.10  20000
  2370  20   25   traingdm  0.10  50000
  2371  20   25   traingdm  0.05   1000
  2372  20   25   traingdm  0.05   5000
  2373  20   25   traingdm  0.05  10000
  2374  20   25   traingdm  0.05  20000
  2375  20   25   traingdm  0.05  50000
  2376  20   25   traingdm  0.01   1000
  2377  20   25   traingdm  0.01   5000
  2378  20   25   traingdm  0.01  10000
  2379  20   25   traingdm  0.01  20000
  2380  20   25   traingdm  0.01  50000
  2381  20   30    trainlm  0.20   1000
  2382  20   30    trainlm  0.20   5000
  2383  20   30    trainlm  0.20  10000
  2384  20   30    trainlm  0.20  20000
  2385  20   30    trainlm  0.20  50000
  2386  20   30    trainlm  0.10   1000
  2387  20   30    trainlm  0.10   5000
  2388  20   30    trainlm  0.10  10000
  2389  20   30    trainlm  0.10  20000
  2390  20   30    trainlm  0.10  50000
  2391  20   30    trainlm  0.05   1000
  2392  20   30    trainlm  0.05   5000
  2393  20   30    trainlm  0.05  10000
  2394  20   30    trainlm  0.05  20000
  2395  20   30    trainlm  0.05  50000
  2396  20   30    trainlm  0.01   1000
  2397  20   30    trainlm  0.01   5000
  2398  20   30    trainlm  0.01  10000
  2399  20   30    trainlm  0.01  20000
  2400  20   30    trainlm  0.01  50000
  2401  20   30    traingd  0.20   1000
  2402  20   30    traingd  0.20   5000
  2403  20   30    traingd  0.20  10000
  2404  20   30    traingd  0.20  20000
  2405  20   30    traingd  0.20  50000
  2406  20   30    traingd  0.10   1000
  2407  20   30    traingd  0.10   5000
  2408  20   30    traingd  0.10  10000
  2409  20   30    traingd  0.10  20000
  2410  20   30    traingd  0.10  50000
  2411  20   30    traingd  0.05   1000
  2412  20   30    traingd  0.05   5000
  2413  20   30    traingd  0.05  10000
  2414  20   30    traingd  0.05  20000
  2415  20   30    traingd  0.05  50000
  2416  20   30    traingd  0.01   1000
  2417  20   30    traingd  0.01   5000
  2418  20   30    traingd  0.01  10000
  2419  20   30    traingd  0.01  20000
  2420  20   30    traingd  0.01  50000
  2421  20   30   traingda  0.20   1000
  2422  20   30   traingda  0.20   5000
  2423  20   30   traingda  0.20  10000
  2424  20   30   traingda  0.20  20000
  2425  20   30   traingda  0.20  50000
  2426  20   30   traingda  0.10   1000
  2427  20   30   traingda  0.10   5000
  2428  20   30   traingda  0.10  10000
  2429  20   30   traingda  0.10  20000
  2430  20   30   traingda  0.10  50000
  2431  20   30   traingda  0.05   1000
  2432  20   30   traingda  0.05   5000
  2433  20   30   traingda  0.05  10000
  2434  20   30   traingda  0.05  20000
  2435  20   30   traingda  0.05  50000
  2436  20   30   traingda  0.01   1000
  2437  20   30   traingda  0.01   5000
  2438  20   30   traingda  0.01  10000
  2439  20   30   traingda  0.01  20000
  2440  20   30   traingda  0.01  50000
  2441  20   30   traingdx  0.20   1000
  2442  20   30   traingdx  0.20   5000
  2443  20   30   traingdx  0.20  10000
  2444  20   30   traingdx  0.20  20000
  2445  20   30   traingdx  0.20  50000
  2446  20   30   traingdx  0.10   1000
  2447  20   30   traingdx  0.10   5000
  2448  20   30   traingdx  0.10  10000
  2449  20   30   traingdx  0.10  20000
  2450  20   30   traingdx  0.10  50000
  2451  20   30   traingdx  0.05   1000
  2452  20   30   traingdx  0.05   5000
  2453  20   30   traingdx  0.05  10000
  2454  20   30   traingdx  0.05  20000
  2455  20   30   traingdx  0.05  50000
  2456  20   30   traingdx  0.01   1000
  2457  20   30   traingdx  0.01   5000
  2458  20   30   traingdx  0.01  10000
  2459  20   30   traingdx  0.01  20000
  2460  20   30   traingdx  0.01  50000
  2461  20   30    trainrp  0.20   1000
  2462  20   30    trainrp  0.20   5000
  2463  20   30    trainrp  0.20  10000
  2464  20   30    trainrp  0.20  20000
  2465  20   30    trainrp  0.20  50000
  2466  20   30    trainrp  0.10   1000
  2467  20   30    trainrp  0.10   5000
  2468  20   30    trainrp  0.10  10000
  2469  20   30    trainrp  0.10  20000
  2470  20   30    trainrp  0.10  50000
  2471  20   30    trainrp  0.05   1000
  2472  20   30    trainrp  0.05   5000
  2473  20   30    trainrp  0.05  10000
  2474  20   30    trainrp  0.05  20000
  2475  20   30    trainrp  0.05  50000
  2476  20   30    trainrp  0.01   1000
  2477  20   30    trainrp  0.01   5000
  2478  20   30    trainrp  0.01  10000
  2479  20   30    trainrp  0.01  20000
  2480  20   30    trainrp  0.01  50000
  2481  20   30   trainscg  0.20   1000
  2482  20   30   trainscg  0.20   5000
  2483  20   30   trainscg  0.20  10000
  2484  20   30   trainscg  0.20  20000
  2485  20   30   trainscg  0.20  50000
  2486  20   30   trainscg  0.10   1000
  2487  20   30   trainscg  0.10   5000
  2488  20   30   trainscg  0.10  10000
  2489  20   30   trainscg  0.10  20000
  2490  20   30   trainscg  0.10  50000
  2491  20   30   trainscg  0.05   1000
  2492  20   30   trainscg  0.05   5000
  2493  20   30   trainscg  0.05  10000
  2494  20   30   trainscg  0.05  20000
  2495  20   30   trainscg  0.05  50000
  2496  20   30   trainscg  0.01   1000
  2497  20   30   trainscg  0.01   5000
  2498  20   30   trainscg  0.01  10000
  2499  20   30   trainscg  0.01  20000
  2500  20   30   trainscg  0.01  50000
  2501  20   30   traingdm  0.20   1000
  2502  20   30   traingdm  0.20   5000
  2503  20   30   traingdm  0.20  10000
  2504  20   30   traingdm  0.20  20000
  2505  20   30   traingdm  0.20  50000
  2506  20   30   traingdm  0.10   1000
  2507  20   30   traingdm  0.10   5000
  2508  20   30   traingdm  0.10  10000
  2509  20   30   traingdm  0.10  20000
  2510  20   30   traingdm  0.10  50000
  2511  20   30   traingdm  0.05   1000
  2512  20   30   traingdm  0.05   5000
  2513  20   30   traingdm  0.05  10000
  2514  20   30   traingdm  0.05  20000
  2515  20   30   traingdm  0.05  50000
  2516  20   30   traingdm  0.01   1000
  2517  20   30   traingdm  0.01   5000
  2518  20   30   traingdm  0.01  10000
  2519  20   30   traingdm  0.01  20000
  2520  20   30   traingdm  0.01  50000
  2521  20   35    trainlm  0.20   1000
  2522  20   35    trainlm  0.20   5000
  2523  20   35    trainlm  0.20  10000
  2524  20   35    trainlm  0.20  20000
  2525  20   35    trainlm  0.20  50000
  2526  20   35    trainlm  0.10   1000
  2527  20   35    trainlm  0.10   5000
  2528  20   35    trainlm  0.10  10000
  2529  20   35    trainlm  0.10  20000
  2530  20   35    trainlm  0.10  50000
  2531  20   35    trainlm  0.05   1000
  2532  20   35    trainlm  0.05   5000
  2533  20   35    trainlm  0.05  10000
  2534  20   35    trainlm  0.05  20000
  2535  20   35    trainlm  0.05  50000
  2536  20   35    trainlm  0.01   1000
  2537  20   35    trainlm  0.01   5000
  2538  20   35    trainlm  0.01  10000
  2539  20   35    trainlm  0.01  20000
  2540  20   35    trainlm  0.01  50000
  2541  20   35    traingd  0.20   1000
  2542  20   35    traingd  0.20   5000
  2543  20   35    traingd  0.20  10000
  2544  20   35    traingd  0.20  20000
  2545  20   35    traingd  0.20  50000
  2546  20   35    traingd  0.10   1000
  2547  20   35    traingd  0.10   5000
  2548  20   35    traingd  0.10  10000
  2549  20   35    traingd  0.10  20000
  2550  20   35    traingd  0.10  50000
  2551  20   35    traingd  0.05   1000
  2552  20   35    traingd  0.05   5000
  2553  20   35    traingd  0.05  10000
  2554  20   35    traingd  0.05  20000
  2555  20   35    traingd  0.05  50000
  2556  20   35    traingd  0.01   1000
  2557  20   35    traingd  0.01   5000
  2558  20   35    traingd  0.01  10000
  2559  20   35    traingd  0.01  20000
  2560  20   35    traingd  0.01  50000
  2561  20   35   traingda  0.20   1000
  2562  20   35   traingda  0.20   5000
  2563  20   35   traingda  0.20  10000
  2564  20   35   traingda  0.20  20000
  2565  20   35   traingda  0.20  50000
  2566  20   35   traingda  0.10   1000
  2567  20   35   traingda  0.10   5000
  2568  20   35   traingda  0.10  10000
  2569  20   35   traingda  0.10  20000
  2570  20   35   traingda  0.10  50000
  2571  20   35   traingda  0.05   1000
  2572  20   35   traingda  0.05   5000
  2573  20   35   traingda  0.05  10000
  2574  20   35   traingda  0.05  20000
  2575  20   35   traingda  0.05  50000
  2576  20   35   traingda  0.01   1000
  2577  20   35   traingda  0.01   5000
  2578  20   35   traingda  0.01  10000
  2579  20   35   traingda  0.01  20000
  2580  20   35   traingda  0.01  50000
  2581  20   35   traingdx  0.20   1000
  2582  20   35   traingdx  0.20   5000
  2583  20   35   traingdx  0.20  10000
  2584  20   35   traingdx  0.20  20000
  2585  20   35   traingdx  0.20  50000
  2586  20   35   traingdx  0.10   1000
  2587  20   35   traingdx  0.10   5000
  2588  20   35   traingdx  0.10  10000
  2589  20   35   traingdx  0.10  20000
  2590  20   35   traingdx  0.10  50000
  2591  20   35   traingdx  0.05   1000
  2592  20   35   traingdx  0.05   5000
  2593  20   35   traingdx  0.05  10000
  2594  20   35   traingdx  0.05  20000
  2595  20   35   traingdx  0.05  50000
  2596  20   35   traingdx  0.01   1000
  2597  20   35   traingdx  0.01   5000
  2598  20   35   traingdx  0.01  10000
  2599  20   35   traingdx  0.01  20000
  2600  20   35   traingdx  0.01  50000
  2601  20   35    trainrp  0.20   1000
  2602  20   35    trainrp  0.20   5000
  2603  20   35    trainrp  0.20  10000
  2604  20   35    trainrp  0.20  20000
  2605  20   35    trainrp  0.20  50000
  2606  20   35    trainrp  0.10   1000
  2607  20   35    trainrp  0.10   5000
  2608  20   35    trainrp  0.10  10000
  2609  20   35    trainrp  0.10  20000
  2610  20   35    trainrp  0.10  50000
  2611  20   35    trainrp  0.05   1000
  2612  20   35    trainrp  0.05   5000
  2613  20   35    trainrp  0.05  10000
  2614  20   35    trainrp  0.05  20000
  2615  20   35    trainrp  0.05  50000
  2616  20   35    trainrp  0.01   1000
  2617  20   35    trainrp  0.01   5000
  2618  20   35    trainrp  0.01  10000
  2619  20   35    trainrp  0.01  20000
  2620  20   35    trainrp  0.01  50000
  2621  20   35   trainscg  0.20   1000
  2622  20   35   trainscg  0.20   5000
  2623  20   35   trainscg  0.20  10000
  2624  20   35   trainscg  0.20  20000
  2625  20   35   trainscg  0.20  50000
  2626  20   35   trainscg  0.10   1000
  2627  20   35   trainscg  0.10   5000
  2628  20   35   trainscg  0.10  10000
  2629  20   35   trainscg  0.10  20000
  2630  20   35   trainscg  0.10  50000
  2631  20   35   trainscg  0.05   1000
  2632  20   35   trainscg  0.05   5000
  2633  20   35   trainscg  0.05  10000
  2634  20   35   trainscg  0.05  20000
  2635  20   35   trainscg  0.05  50000
  2636  20   35   trainscg  0.01   1000
  2637  20   35   trainscg  0.01   5000
  2638  20   35   trainscg  0.01  10000
  2639  20   35   trainscg  0.01  20000
  2640  20   35   trainscg  0.01  50000
  2641  20   35   traingdm  0.20   1000
  2642  20   35   traingdm  0.20   5000
  2643  20   35   traingdm  0.20  10000
  2644  20   35   traingdm  0.20  20000
  2645  20   35   traingdm  0.20  50000
  2646  20   35   traingdm  0.10   1000
  2647  20   35   traingdm  0.10   5000
  2648  20   35   traingdm  0.10  10000
  2649  20   35   traingdm  0.10  20000
  2650  20   35   traingdm  0.10  50000
  2651  20   35   traingdm  0.05   1000
  2652  20   35   traingdm  0.05   5000
  2653  20   35   traingdm  0.05  10000
  2654  20   35   traingdm  0.05  20000
  2655  20   35   traingdm  0.05  50000
  2656  20   35   traingdm  0.01   1000
  2657  20   35   traingdm  0.01   5000
  2658  20   35   traingdm  0.01  10000
  2659  20   35   traingdm  0.01  20000
  2660  20   35   traingdm  0.01  50000
  2661  20   40    trainlm  0.20   1000
  2662  20   40    trainlm  0.20   5000
  2663  20   40    trainlm  0.20  10000
  2664  20   40    trainlm  0.20  20000
  2665  20   40    trainlm  0.20  50000
  2666  20   40    trainlm  0.10   1000
  2667  20   40    trainlm  0.10   5000
  2668  20   40    trainlm  0.10  10000
  2669  20   40    trainlm  0.10  20000
  2670  20   40    trainlm  0.10  50000
  2671  20   40    trainlm  0.05   1000
  2672  20   40    trainlm  0.05   5000
  2673  20   40    trainlm  0.05  10000
  2674  20   40    trainlm  0.05  20000
  2675  20   40    trainlm  0.05  50000
  2676  20   40    trainlm  0.01   1000
  2677  20   40    trainlm  0.01   5000
  2678  20   40    trainlm  0.01  10000
  2679  20   40    trainlm  0.01  20000
  2680  20   40    trainlm  0.01  50000
  2681  20   40    traingd  0.20   1000
  2682  20   40    traingd  0.20   5000
  2683  20   40    traingd  0.20  10000
  2684  20   40    traingd  0.20  20000
  2685  20   40    traingd  0.20  50000
  2686  20   40    traingd  0.10   1000
  2687  20   40    traingd  0.10   5000
  2688  20   40    traingd  0.10  10000
  2689  20   40    traingd  0.10  20000
  2690  20   40    traingd  0.10  50000
  2691  20   40    traingd  0.05   1000
  2692  20   40    traingd  0.05   5000
  2693  20   40    traingd  0.05  10000
  2694  20   40    traingd  0.05  20000
  2695  20   40    traingd  0.05  50000
  2696  20   40    traingd  0.01   1000
  2697  20   40    traingd  0.01   5000
  2698  20   40    traingd  0.01  10000
  2699  20   40    traingd  0.01  20000
  2700  20   40    traingd  0.01  50000
  2701  20   40   traingda  0.20   1000
  2702  20   40   traingda  0.20   5000
  2703  20   40   traingda  0.20  10000
  2704  20   40   traingda  0.20  20000
  2705  20   40   traingda  0.20  50000
  2706  20   40   traingda  0.10   1000
  2707  20   40   traingda  0.10   5000
  2708  20   40   traingda  0.10  10000
  2709  20   40   traingda  0.10  20000
  2710  20   40   traingda  0.10  50000
  2711  20   40   traingda  0.05   1000
  2712  20   40   traingda  0.05   5000
  2713  20   40   traingda  0.05  10000
  2714  20   40   traingda  0.05  20000
  2715  20   40   traingda  0.05  50000
  2716  20   40   traingda  0.01   1000
  2717  20   40   traingda  0.01   5000
  2718  20   40   traingda  0.01  10000
  2719  20   40   traingda  0.01  20000
  2720  20   40   traingda  0.01  50000
  2721  20   40   traingdx  0.20   1000
  2722  20   40   traingdx  0.20   5000
  2723  20   40   traingdx  0.20  10000
  2724  20   40   traingdx  0.20  20000
  2725  20   40   traingdx  0.20  50000
  2726  20   40   traingdx  0.10   1000
  2727  20   40   traingdx  0.10   5000
  2728  20   40   traingdx  0.10  10000
  2729  20   40   traingdx  0.10  20000
  2730  20   40   traingdx  0.10  50000
  2731  20   40   traingdx  0.05   1000
  2732  20   40   traingdx  0.05   5000
  2733  20   40   traingdx  0.05  10000
  2734  20   40   traingdx  0.05  20000
  2735  20   40   traingdx  0.05  50000
  2736  20   40   traingdx  0.01   1000
  2737  20   40   traingdx  0.01   5000
  2738  20   40   traingdx  0.01  10000
  2739  20   40   traingdx  0.01  20000
  2740  20   40   traingdx  0.01  50000
  2741  20   40    trainrp  0.20   1000
  2742  20   40    trainrp  0.20   5000
  2743  20   40    trainrp  0.20  10000
  2744  20   40    trainrp  0.20  20000
  2745  20   40    trainrp  0.20  50000
  2746  20   40    trainrp  0.10   1000
  2747  20   40    trainrp  0.10   5000
  2748  20   40    trainrp  0.10  10000
  2749  20   40    trainrp  0.10  20000
  2750  20   40    trainrp  0.10  50000
  2751  20   40    trainrp  0.05   1000
  2752  20   40    trainrp  0.05   5000
  2753  20   40    trainrp  0.05  10000
  2754  20   40    trainrp  0.05  20000
  2755  20   40    trainrp  0.05  50000
  2756  20   40    trainrp  0.01   1000
  2757  20   40    trainrp  0.01   5000
  2758  20   40    trainrp  0.01  10000
  2759  20   40    trainrp  0.01  20000
  2760  20   40    trainrp  0.01  50000
  2761  20   40   trainscg  0.20   1000
  2762  20   40   trainscg  0.20   5000
  2763  20   40   trainscg  0.20  10000
  2764  20   40   trainscg  0.20  20000
  2765  20   40   trainscg  0.20  50000
  2766  20   40   trainscg  0.10   1000
  2767  20   40   trainscg  0.10   5000
  2768  20   40   trainscg  0.10  10000
  2769  20   40   trainscg  0.10  20000
  2770  20   40   trainscg  0.10  50000
  2771  20   40   trainscg  0.05   1000
  2772  20   40   trainscg  0.05   5000
  2773  20   40   trainscg  0.05  10000
  2774  20   40   trainscg  0.05  20000
  2775  20   40   trainscg  0.05  50000
  2776  20   40   trainscg  0.01   1000
  2777  20   40   trainscg  0.01   5000
  2778  20   40   trainscg  0.01  10000
  2779  20   40   trainscg  0.01  20000
  2780  20   40   trainscg  0.01  50000
  2781  20   40   traingdm  0.20   1000
  2782  20   40   traingdm  0.20   5000
  2783  20   40   traingdm  0.20  10000
  2784  20   40   traingdm  0.20  20000
  2785  20   40   traingdm  0.20  50000
  2786  20   40   traingdm  0.10   1000
  2787  20   40   traingdm  0.10   5000
  2788  20   40   traingdm  0.10  10000
  2789  20   40   traingdm  0.10  20000
  2790  20   40   traingdm  0.10  50000
  2791  20   40   traingdm  0.05   1000
  2792  20   40   traingdm  0.05   5000
  2793  20   40   traingdm  0.05  10000
  2794  20   40   traingdm  0.05  20000
  2795  20   40   traingdm  0.05  50000
  2796  20   40   traingdm  0.01   1000
  2797  20   40   traingdm  0.01   5000
  2798  20   40   traingdm  0.01  10000
  2799  20   40   traingdm  0.01  20000
  2800  20   40   traingdm  0.01  50000
