28
Consejería de Medio Ambiente Comunidad de Madrid
Alcalá 16
28001 MADRID
0230
28007004140602161123019.0V022.0V032.0V032.0V033.0V016.0V011.0V04.00V04.00V09.00V020.0V016.0V016.0V021.0V022.0V032.0V031.0V013.0V022.0V05.00V05.00V04.00V06.00V033.0V
2800700481890216112300.70V01.10V01.00V01.00V00.90V01.30V01.00V01.20V01.20V01.20V01.10V01.40V01.40V01.60V01.70V01.20V01.90V01.90V02.10V01.20V01.10V00.70V00.60V01.30V
2800700482890216112304.00V00357V024.0V00344V00326V00303V00323V00298V00286V00283V00174V00117V00169V00178V00177V00260V00307V00298V00306V00293V00311V00308V00257V00262V
2800700483890216112306.60V06.30V06.30V06.30V06.70V05.90V05.90V05.90V05.60V05.90V06.60V06.70V06.80V07.40V07.40V07.80V07.70V06.30V05.60V04.90V04.90V04.70V04.70V04.80V
28007004868902161123081.0V083.0V086.0V088.0V080.0V082.0V079.0V081.0V087.0V080.0V075.0V081.0V081.0V077.0V076.0V067.0V057.0V063.0V066.0V071.0V072.0V073.0V075.0V076.0V
2800700487890216112300929V00928V00928V00927V00927V00927V00927V00927V00927V00928V00929V00928V00928V00928V00928V00928V00928V00929V00929V00929V00930V00930V00930V00930V
2800700488890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V010.0V040.0V091.0V070.0V095.0V00199V066.0V077.0V028.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2800700489890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2800900107080216112301.00V01.00V01.00V01.00V01.00V01.00V03.00V04.00V04.00V02.00V02.00V*****N*****N03.00V03.00V06.00V09.00V05.00V06.00V04.00V02.00V01.00V01.00V01.00V
2800900108080216112304.00V04.00V04.00V04.00V04.00V05.00V09.00V011.0V011.0V07.00V07.00V*****N*****N09.00V017.0V034.0V041.0V022.0V028.0V019.0V09.00V07.00V013.0V026.0V
2800900109490216112306.00V02.00V01.00V01.00V01.00V01.00V03.00V02.00V01.00V01.00V01.00V01.00V01.00V04.00V02.00V03.00V05.00V09.00V011.0V07.00V03.00V01.00V01.00V01.00V
28009001140602161123048.0V048.0V046.0V047.0V046.0V046.0V039.0V032.0V037.0V048.0V052.0V*****N*****N052.0V047.0V027.0V019.0V053.0V043.0V050.0V061.0V064.0V053.0V040.0V
2800900181890216112301.30V01.50V01.20V01.50V02.00V02.60V02.00V01.70V02.60V04.30V03.10V02.80V02.40V01.40V01.00V01.20V01.00V02.10V01.30V02.30V02.60V02.20V01.00V00.70V
28009001828902161123014.0V019.0V027.0V021.0V041.0V034.0V027.0V031.0V031.0V041.0V038.0V031.0V027.0V05.00V00236V086.0V083.0V019.0V029.0V029.0V033.0V059.0V00345V00159V
2800900183890216112306.20V05.90V06.60V06.70V06.70V06.60V05.90V05.60V05.40V05.20V04.90V05.50V05.70V06.60V06.90V06.40V06.40V05.60V05.00V04.70V04.20V04.30V04.00V04.10V
28009001868902161123089.0V092.0V084.0V083.0V083.0V083.0V090.0V094.0V089.0V086.0V090.0V086.0V082.0V076.0V075.0V082.0V081.0V071.0V076.0V076.0V079.0V076.0V080.0V080.0V
2800900187890216112300922V00921V00921V00920V00920V00920V00920V00920V00920V00921V00921V00921V00920V00920V00920V00921V00921V00921V00922V00922V00923V00923V00923V00923V
2800900188890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V05.00V013.0V022.0V055.0V00182V00176V00147V092.0V021.0V023.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2800900189890216112300.20V00.00V00.00V00.00V00.00V00.00V00.80V01.00V01.20V01.80V01.80V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801300206480216112300.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.30V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.20V00.30V00.30V00.30V00.30V00.40V00.30V00.30V
28013002070802161123014.0V09.00V06.00V09.00V02.00V07.00V05.00V014.0V011.0V04.00V04.00V02.00V*****N*****N02.00V03.00V02.00V08.00V05.00V02.00V02.00V02.00V01.00V02.00V
28013002080802161123046.0V042.0V041.0V038.0V033.0V035.0V033.0V036.0V031.0V021.0V025.0V014.0V*****N*****N017.0V016.0V018.0V042.0V032.0V028.0V030.0V031.0V022.0V024.0V
28013002104902161123021.0V012.0V014.0V016.0V010.0V010.0V012.0V012.0V08.00V03.00V04.00V04.00V*****N01.00V03.00V06.00V01.00V08.00V012.0V08.00V07.00V09.00V014.0V06.00V
2801300214060216112301.00V02.00V02.00V03.00V010.0V03.00V07.00V07.00V014.0V026.0V020.0V038.0V031.0V*****N*****N032.0V039.0V016.0V024.0V028.0V024.0V018.0V026.0V023.0V
28013002205902161123037.1V018.2V06.80V06.70V06.70V06.30V06.70V05.60V06.10V03.00V01.50V01.70V01.20V01.80V01.80V02.20V01.30V03.50V03.60V02.70V04.10V05.40V02.10V00.90V
2801300230590216112300.90V00.50V00.50V00.50V00.40V00.50V00.50V00.50V00.50V00.40V00.40V00.30V00.40V00.60V00.50V00.60V00.40V00.40V00.60V00.50V00.50V00.60V00.50V00.40V
28013002315902161123038.3V025.3V09.50V010.1V011.4V011.5V011.9V08.70V010.7V04.50V02.00V01.70V01.00V01.30V01.20V01.50V01.20V04.50V04.50V02.50V02.50V03.30V01.50V00.60V
2801300281890216112300.50V00.40V00.30V00.50V00.70V00.50V00.80V00.90V00.70V00.60V00.80V01.40V00.70V00.30V00.60V01.40V01.50V01.50V01.30V00.90V00.90V00.60V00.70V00.80V
2801300282890216112300207V00106V00257V00200V00209V00195V00234V00220V00226V00248V00333V013.0V011.0V00265V00211V00210V00238V00204V00219V00187V00178V00177V00204V00191V
2801300283890216112305.40V05.80V06.30V06.00V06.40V06.40V06.10V05.70V05.50V06.00V06.40V06.40V06.40V07.00V08.20V08.90V08.30V07.10V06.50V06.30V05.80V05.10V04.80V04.80V
2801300286890216112300100V00100V098.0V00100V099.0V00100V00100V00100V00100V096.0V098.0V095.0V089.0V081.0V073.0V069.0V063.0V070.0V072.0V070.0V073.0V078.0V081.0V082.0V
2801300287890216112300937V00936V00937V00935V00935V00935V00935V00935V00936V00937V00937V00937V00936V00937V00937V00937V00937V00937V00938V00939V00939V00940V00940V00940V
2801300288890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V07.00V054.0V023.0V036.0V053.0V00167V00134V00125V010.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2801300289890216112300.00V00.00V00.00V00.00V00.00V00.00V01.20V01.40V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28014002070802161123011.0V04.00V02.00V01.00V02.00V02.00V06.00V08.00V011.0V010.0V*****N*****N*****N*****N*****N06.00V013.0V030.0V035.0V043.0V040.0V034.0V018.0V09.00V
28014002080802161123051.0V042.0V027.0V011.0V010.0V017.0V028.0V041.0V046.0V039.0V*****N*****N*****N*****N*****N027.0V043.0V052.0V047.0V051.0V053.0V054.0V046.0V042.0V
28014002104902161123010.0V09.00V014.0V07.00V05.00V04.00V04.00V09.00V013.0V012.0V011.0V05.00V09.00V01.00V06.00V014.0V018.0V018.0V012.0V015.0V020.0V016.0V014.0V08.00V
2801400214060216112304.00V011.0V020.0V035.0V037.0V030.0V027.0V018.0V015.0V023.0V*****N*****N038.0V043.0V037.0V034.0V016.0V08.00V03.00V03.00V03.00V02.00V06.00V08.00V
2801400281890216112300.60V01.50V00.70V01.50V01.40V01.70V02.10V01.60V01.80V02.60V03.70V02.90V01.70V01.20V01.40V01.50V00.90V01.60V01.00V01.00V00.80V00.80V01.20V01.30V
2801400282890216112300339V013.0V00353V06.00V04.00V00348V00.00V00360V00339V020.0V026.0V014.0V01.00V00324V00219V00190V00179V00165V00170V00171V00162V00164V00167V00164V
2801400283890216112306.90V06.80V06.90V06.90V06.90V06.90V06.70V06.40V06.40V06.10V05.90V06.30V07.00V07.70V08.70V09.20V09.00V06.60V05.40V04.80V04.10V03.20V03.00V03.40V
28014002868902161123098.0V096.0V097.0V096.0V096.0V097.0V097.0V097.0V097.0V096.0V091.0V088.0V084.0V080.0V077.0V073.0V078.0V089.0V090.0V089.0V087.0V093.0V092.0V092.0V
2801400287890216112300936V00935V00936V00935V00935V00935V00934V00934V00935V00936V00936V00936V00935V00935V00935V00935V00936V00936V00937V00937V00938V00938V00938V00939V
2801400288890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V012.0V036.0V093.0V00166V00146V00178V00227V00133V034.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2801400289890216112300.00V00.00V00.00V00.00V00.00V01.20V01.00V01.00V01.80V02.00V00.80V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600101380216112302.00V01.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V02.00V
2801600106480216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600107080216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V01.00V
2801600108080216112304.00V04.00V04.00V05.00V05.00V05.00V06.00V06.00V06.00V05.00V05.00V06.00V06.00V05.00V05.00V04.00V03.00V03.00V03.00V03.00V03.00V03.00V04.00V05.00V
28016001094902161123014.0V011.0V08.00V01.00V02.00V03.00V03.00V03.00V02.00V02.00V04.00V06.00V01.00V04.00V03.00V01.00V04.00V02.00V05.00V02.00V02.00V04.00V03.00V03.00V
28016001104902161123011.0V03.00V04.00V04.00V05.00V03.00V02.00V05.00V02.00V04.00V07.00V08.00V04.00V04.00V01.00V04.00V03.00V04.00V06.00V02.00V01.00V04.00V08.00V02.00V
28016001140602161123056.0V053.0V049.0V047.0V046.0V045.0V043.0V041.0V047.0V052.0V052.0V055.0V055.0V060.0V061.0V065.0V066.0V069.0V066.0V066.0V066.0V066.0V064.0V060.0V
2801600120590216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600130590216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600131590216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2801600142020216112305.90V05.90V05.90V05.90V05.90V05.90V06.00V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V05.80V
2801600144020216112300.40V00.40V00.40V00.40V00.40V00.40V00.50V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V00.40V
2801600181890216112304.30V04.10V03.90V04.00V03.60V03.20V03.60V03.40V04.20V02.90V02.80V03.70V03.50V04.30V06.20V06.40V06.20V04.90V05.10V08.20V07.00V04.90V04.90V04.50V
2801600182890216112300322V00336V00326V00334V00336V00342V00339V00314V011.0V00298V00252V00268V00294V00268V094.0V00219V046.0V00232V00347V074.0V097.0V057.0V049.0V028.0V
2801600183890216112306.10V06.00V06.20V06.10V06.00V05.90V05.60V05.20V04.80V04.40V04.30V04.00V04.70V05.00V04.80V04.70V04.10V04.10V03.90V03.60V03.70V04.60V04.70V04.50V
28016001868902161123082.0V083.0V081.0V083.0V083.0V086.0V087.0V087.0V089.0V090.0V092.0V092.0V088.0V082.0V080.0V081.0V085.0V086.0V089.0V089.0V086.0V078.0V079.0V080.0V
2801600187890216112300890V00889V00889V00888V00888V00888V00888V00888V00888V00888V00889V00888V00888V00887V00887V00887V00888V00889V00889V00889V00889V00890V00890V00891V
2801600188890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V03.00V013.0V033.0V065.0V00124V00186V00219V00215V00142V034.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2801600189890216112300.00V00.00V00.00V00.00V00.20V00.20V00.40V00.20V00.60V01.00V00.80V00.40V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804500206480216112300.40V00.30V00.30V00.30V00.30V00.30V00.40V00.40V00.40V00.40V00.40V00.30V00.30V00.30V00.30V00.40V00.40V00.40V00.50V00.70V00.60V00.50V00.50V00.50V
2804500207080216112303.00V02.00V01.00V01.00V03.00V03.00V024.0V016.0V014.0V022.0V025.0V016.0V08.00V012.0V012.0V026.0V044.0V021.0V034.0V064.0V041.0V035.0V033.0V017.0V
28045002080802161123023.0V015.0V013.0V014.0V019.0V021.0V042.0V049.0V039.0V041.0V041.0V031.0V023.0V029.0V031.0V046.0V067.0V062.0V067.0V077.0V066.0V070.0V072.0V070.0V
28045002104902161123025.0V026.0V011.0V013.0V010.0V09.00V09.00V011.0V010.0V09.00V013.0V06.00V02.00V02.00V06.00V04.00V06.00V010.0V019.0V016.0V027.0V019.0V017.0V016.0V
28045002140602161123019.0V037.0V045.0V033.0V034.0V029.0V012.0V06.00V018.0V015.0V013.0V023.0V032.0V027.0V031.0V025.0V020.0V015.0V02.00V02.00V04.00V01.00V01.00V01.00V
2804500281890216112300.50V00.90V00.80V00.90V00.40V00.70V00.50V00.60V00.70V00.90V01.00V00.90V01.60V01.80V01.40V00.80V00.80V00.80V00.90V00.40V00.70V00.70V00.70V01.00V
2804500282890216112300295V00355V00313V00332V00343V00263V00347V00255V00211V00125V00114V00212V00219V00205V00197V00109V081.0V00178V00199V00310V00225V00205V00116V078.0V
2804500283890216112305.00V05.50V06.00V05.50V06.10V05.90V05.70V05.90V05.70V05.50V05.30V05.60V05.70V06.00V06.20V06.70V06.50V05.70V05.10V05.00V04.90V04.60V04.10V03.40V
28045002868902161123090.0V085.0V079.0V085.0V080.0V082.0V080.0V080.0V082.0V085.0V090.0V086.0V084.0V081.0V078.0V071.0V067.0V073.0V086.0V083.0V080.0V084.0V083.0V086.0V
2804500287890216112300912V00911V00911V00910V00910V00910V00910V00910V00910V00910V00911V00911V00910V00910V00910V00911V00911V00911V00912V00912V00912V00913V00913V00913V
2804500288890216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V06.00V023.0V046.0V081.0V00168V00188V00170V00145V058.0V021.0V02.00V01.00V01.00V01.00V01.00V01.00V01.00V
2804500289890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804700201380216112306.00V04.00V04.00V04.00V04.00V04.00V05.00V04.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V05.00V04.00V04.00V05.00V04.00V
28047002070802161123063.0V012.0V04.00V03.00V03.00V06.00V013.0V013.0V011.0V08.00V012.0V012.0V010.0V015.0V011.0V09.00V011.0V011.0V011.0V07.00V06.00V05.00V04.00V04.00V
28047002080802161123043.0V025.0V012.0V011.0V010.0V015.0V024.0V031.0V026.0V022.0V027.0V026.0V022.0V031.0V023.0V027.0V037.0V037.0V037.0V024.0V019.0V018.0V014.0V012.0V
28047002094902161123023.0V016.0V09.00V01.00V01.00V02.00V01.00V02.00V02.00V02.00V02.00V02.00V01.00V02.00V02.00V03.00V03.00V04.00V05.00V03.00V02.00V03.00V04.00V02.00V
2804700214060216112301.00V012.0V038.0V039.0V040.0V038.0V032.0V031.0V033.0V035.0V034.0V035.0V044.0V041.0V048.0V045.0V038.0V037.0V037.0V045.0V048.0V047.0V050.0V049.0V
2804700220590216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2804700230590216112304.60V03.90V01.70V00.80V00.80V01.00V00.90V01.40V01.80V01.40V00.80V01.10V01.00V01.50V01.60V01.60V01.60V02.00V02.00V01.80V01.60V01.40V01.20V00.80V
2804700231590216112300.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V00.10V
2804700242020216112306.20V06.20V05.60V05.30V05.20V05.20V05.20V05.20V05.30V05.20V05.20V05.20V05.20V05.30V05.30V05.20V05.30V05.30V05.30V05.30V05.30V05.30V05.30V05.20V
2804700244020216112301.10V00.90V00.60V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.50V00.40V
2804700281890216112300.70V01.30V02.20V02.90V03.10V02.90V03.00V03.20V03.40V03.50V03.10V02.90V03.50V03.40V03.80V03.10V02.70V02.90V03.10V03.60V03.50V03.30V03.30V03.80V
2804700282890216112300352V00328V00281V00311V00282V00297V00288V00281V00280V00280V00294V00296V00285V00281V00282V00279V00276V00278V00283V00277V00281V00281V00290V00291V
2804700283890216112302.80V02.70V04.30V04.50V03.80V03.80V03.90V03.90V04.20V04.50V05.00V05.10V05.60V05.40V05.20V05.20V04.60V03.70V03.50V03.30V03.60V03.70V03.70V03.50V
2804700286890216112300100V00100V00100V093.0V094.0V091.0V088.0V087.0V083.0V079.0V075.0V075.0V069.0V067.0V068.0V068.0V071.0V078.0V080.0V081.0V080.0V081.0V079.0V081.0V
2804700287890216112300899V00897V00898V00897V00897V00897V00897V00897V00896V00897V00898V00898V00897V00897V00897V00897V00898V00898V00898V00899V00899V00900V00900V00900V
2804700288890216112301.00V01.00V01.00V01.00V01.00V01.00V01.00V07.00V037.0V084.0V00108V00245V00272V00190V00219V094.0V030.0V02.00V01.00V01.00V01.00V01.00V01.00V01.00V
2804700289890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28049003070802161123026.0V04.00V02.00V03.00V08.00V023.0V080.0V00121V00103V083.0V049.0V039.0V040.0V048.0V*****N017.0V020.0V046.0V00181V00228V096.0V036.0V030.0V048.0V
28049003080802161123053.0V019.0V020.0V033.0V036.0V043.0V066.0V079.0V068.0V065.0V058.0V054.0V049.0V051.0V*****N051.0V058.0V063.0V083.0V089.0V077.0V067.0V061.0V070.0V
2804900310490216112303.00V02.00V08.00V06.00V04.00V06.00V06.00V018.0V023.0V018.0V013.0V010.0V010.0V012.0V*****N02.00V015.0V035.0V046.0V044.0V040.0V022.0V014.0V017.0V
2804900314060216112306.00V038.0V031.0V021.0V015.0V011.0V02.00V01.00V01.00V02.00V011.0V015.0V021.0V027.0V*****N*****N06.00V02.00V01.00V02.00V02.00V02.00V03.00V01.00V
2804900381890216112300.50V01.10V00.30V00.40V00.40V00.40V00.40V00.20V00.30V00.60V01.10V00.60V00.30V00.80V00.80V01.40V01.10V00.30V00.20V00.20V00.70V00.90V00.90V01.60V
2804900382890216112300344V00345V00348V00349V00353V01.00V014.0V00344V00354V012.0V021.0V018.0V00287V00346V00207V00189V00184V00181V028.0V00312V00140V00138V00199V00200V
2804900383890216112306.60V06.40V06.50V06.70V06.90V07.00V06.60V06.50V06.10V06.00V05.50V06.00V06.60V07.30V07.80V07.90V07.60V06.90V06.00V05.20V05.00V04.60V04.50V04.80V
28049003868902161123095.0V097.0V097.0V096.0V093.0V093.0V095.0V099.0V00100V00100V00100V00100V00100V090.0V079.0V078.0V083.0V087.0V093.0V097.0V096.0V092.0V089.0V089.0V
2804900387890216112300935V00934V00934V00933V00933V00933V00933V00933V00933V00934V00934V00934V00933V00933V00932V00930V00932V00934V00934V00935V00936V00936V00936V00936V
2804900388890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V03.00V020.0V060.0V00155V00152V00163V00166V081.0V017.0V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2804900389890216112300.00V00.00V00.00V00.00V00.00V00.20V00.60V01.20V02.00V01.60V01.80V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2805800407080216112308.00V03.00V01.00V01.00V01.00V05.00V018.0V015.0V015.0V011.0V015.0V023.0V016.0V014.0V015.0V07.00V06.00V014.0V015.0V010.0V010.0V06.00V02.00V01.00V
28058004080802161123056.0V030.0V018.0V014.0V016.0V031.0V047.0V038.0V037.0V028.0V032.0V039.0V038.0V032.0V032.0V024.0V035.0V062.0V056.0V047.0V049.0V046.0V028.0V014.0V
28058004104902161123015.0V05.00V09.00V05.00V08.00V011.0V019.0V018.0V09.00V06.00V08.00V012.0V011.0V013.0V09.00V012.0V03.00V06.00V010.0V09.00V010.0V08.00V09.00V06.00V
2805800414060216112304.00V027.0V037.0V040.0V039.0V013.0V03.00V08.00V012.0V023.0V021.0V016.0V019.0V023.0V022.0V037.0V029.0V09.00V011.0V017.0V014.0V018.0V031.0V043.0V
28058004205902161123014.9V07.30V04.30V02.70V03.90V04.10V05.10V04.20V03.70V02.50V03.70V06.90V07.30V08.20V06.70V05.80V05.10V06.30V05.80V04.10V03.40V03.00V02.90V01.20V
2805800430590216112302.10V01.40V00.90V00.60V00.80V01.00V01.90V01.90V01.90V01.50V01.50V01.70V01.30V01.40V01.10V01.40V01.50V01.50V01.70V01.60V01.60V01.40V01.30V01.00V
2805800431590216112304.20V03.00V01.20V00.80V01.20V01.50V02.50V02.10V02.00V01.20V01.20V05.90V04.50V06.20V06.10V04.90V03.40V03.90V04.60V02.60V01.80V01.60V01.40V00.30V
2805800442020216112308.20V07.80V07.80V07.90V07.80V07.90V08.10V08.00V07.90V07.80V07.80V07.90V07.90V07.80V07.90V07.70V07.80V07.90V07.90V07.90V07.90V07.90V08.10V07.70V
2805800444020216112301.00V00.70V00.70V00.70V00.70V00.70V00.90V00.70V00.70V00.70V00.80V00.80V00.80V00.70V00.80V00.70V00.80V00.80V00.80V00.70V00.80V00.80V00.70V00.60V
2805800481890216112301.00V02.10V01.90V01.00V00.80V01.20V01.20V01.50V01.50V01.40V01.80V02.00V01.80V01.60V01.80V01.30V01.10V00.90V01.20V01.50V01.10V00.80V01.00V01.50V
28058004828902161123019.0V039.0V038.0V012.0V00357V00293V00300V00296V00295V00291V029.0V00116V00146V00189V00187V00299V00302V00278V00288V00299V00295V00295V00287V00296V
2805800483890216112307.10V06.90V06.60V06.80V07.30V06.40V06.40V05.70V05.60V06.10V06.80V06.70V06.60V07.10V07.20V08.30V08.10V07.00V06.00V05.30V05.40V05.10V05.00V05.00V
28058004868902161123078.0V078.0V081.0V080.0V077.0V080.0V078.0V083.0V082.0V077.0V074.0V079.0V080.0V078.0V078.0V064.0V062.0V063.0V068.0V072.0V072.0V073.0V074.0V075.0V
2805800487890216112300924V00923V00924V00923V00923V00923V00922V00923V00923V00923V00924V00923V00923V00923V00923V00923V00923V00924V00924V00925V00925V00926V00926V00926V
2805800488890216112304.00V04.00V04.00V04.00V04.00V04.00V04.00V04.00V09.00V051.0V089.0V077.0V00110V00140V00105V092.0V020.0V04.00V04.00V04.00V04.00V04.00V04.00V04.00V
2805800489890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
28065014070802161123021.0V02.00V02.00V02.00V03.00V08.00V029.0V053.0V055.0V054.0V033.0V014.0V012.0V014.0V016.0V08.00V012.0V031.0V026.0V023.0V018.0V09.00V09.00V018.0V
28065014080802161123058.0V025.0V021.0V025.0V026.0V042.0V051.0V059.0V061.0V058.0V047.0V032.0V041.0V039.0V042.0V031.0V049.0V072.0V072.0V071.0V064.0V058.0V058.0V056.0V
28065014104902161123010.0V010.0V011.0V09.00V010.0V09.00V05.00V012.0V016.0V012.0V016.0V08.00V05.00V09.00V08.00V013.0V09.00V08.00V014.0V012.0V014.0V012.0V09.00V012.0V
2806501414060216112302.00V027.0V028.0V027.0V025.0V012.0V04.00V01.00V02.00V02.00V010.0V024.0V023.0V023.0V018.0V025.0V012.0V02.00V03.00V03.00V08.00V06.00V06.00V07.00V
2806501481890216112300.40V01.20V00.40V00.50V00.30V00.60V00.50V00.60V00.70V00.40V01.10V01.40V00.70V00.60V00.90V00.80V00.50V00.90V00.90V01.00V01.00V00.70V00.30V00.20V
2806501482890216112300307V00334V00316V00326V00317V00297V00296V00309V00307V00316V061.0V060.0V098.0V00123V00147V00154V00253V00281V00291V00293V00298V00303V00304V00210V
2806501483890216112307.20V06.90V06.90V07.10V07.30V07.50V07.30V06.90V06.60V06.90V07.00V06.90V07.10V07.60V07.70V08.30V08.30V07.50V06.60V06.20V06.20V05.70V05.60V05.70V
28065014868902161123078.0V079.0V081.0V080.0V078.0V075.0V075.0V079.0V082.0V079.0V079.0V080.0V076.0V075.0V075.0V072.0V068.0V063.0V066.0V067.0V067.0V069.0V069.0V072.0V
2806501487890216112300935V00934V00934V00934V00934V00934V00933V00934V00934V00934V00935V00934V00934V00934V00934V00934V00934V00935V00935V00936V00936V00936V00937V00937V
2806501488890216112307.00V09.00V07.00V07.00V07.00V06.00V07.00V014.0V041.0V066.0V097.0V00176V00129V00205V00125V00142V033.0V010.0V011.0V011.0V010.0V012.0V010.0V09.00V
2806501489890216112300.00V00.00V00.00V00.00V00.00V00.00V00.00V00.60V00.20V00.00V00.20V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V00.00V
2806700107080216112301.00V01.00V01.00V01.00V01.00V02.00V09.00V012.0V06.00V05.00V02.00V03.00V04.00V03.00V02.00V01.00V02.00V01.00V02.00V02.00V02.00V02.00V02.00V03.00V
28067001080802161123010.0V07.00V06.00V06.00V06.00V07.00V023.0V021.0V019.0V014.0V09.00V010.0V010.0V010.0V08.00V06.00V08.00V08.00V011.0V012.0V012.0V021.0V041.0V048.0V
28067001104902161123025.0V016.0V09.00V08.00V07.00V09.00V08.00V08.00V011.0V03.00V03.00V04.00V02.00V04.00V03.00V04.00V011.0V012.0V011.0V010.0V08.00V07.00V012.0V019.0V
28067001140602161123014.0V021.0V019.0V019.0V018.0V018.0V07.00V011.0V017.0V025.0V039.0V036.0V038.0V040.0V052.0V069.0V067.0V063.0V059.0V058.0V058.0V037.0V018.0V03.00V
2806700181890216112300.30V00.40V00.20V00.40V00.20V00.20V00.20V00.50V00.50V00.70V00.90V00.50V01.40V01.50V01.90V02.10V00.90V01.30V00.80V01.10V00.80V01.50V00.90V00.30V
2806700182890216112300333V00178V00243V00307V00309V00217V00331V00211V00214V00203V00196V00294V00257V00254V00318V00337V00338V00325V047.0V00329V00280V00291V00322V00246V
2806700183890216112304.70V05.30V05.40V05.70V05.80V06.00V06.10V05.80V06.20V06.20V05.80V06.60V07.30V07.70V08.10V07.80V07.30V06.80V06.60V06.60V06.50V05.70V05.00V03.50V
28067001868902161123091.0V089.0V090.0V089.0V089.0V087.0V086.0V087.0V085.0V084.0V084.0V081.0V079.0V076.0V065.0V059.0V060.0V062.0V062.0V063.0V061.0V071.0V076.0V084.0V
