% nSim ->    2688
%      nExp        nIn        hLS      trFcn         lr        trC
      2517         96         66          2       0.10       1000
      2518         96         66          2       0.10       2000
      2519         96         66          2       0.10       5000
      2520         96         66          2       0.10       1000
      2521         96         66          2       0.05       1000
      2522         96         66          2       0.05       2000
      2523         96         66          2       0.05       5000
      2524         96         66          2       0.05       1000
      2525         96         66          2       0.01       1000
      2526         96         66          2       0.01       2000
      2527         96         66          2       0.01       5000
      2528         96         66          2       0.01       1000
      2529         96         66          3       0.20       1000
      2530         96         66          3       0.20       2000
      2531         96         66          3       0.20       5000
      2532         96         66          3       0.20       1000
      2533         96         66          3       0.10       1000
      2534         96         66          3       0.10       2000
      2535         96         66          3       0.10       5000
      2536         96         66          3       0.10       1000
      2537         96         66          3       0.05       1000
      2538         96         66          3       0.05       2000
      2539         96         66          3       0.05       5000
      2540         96         66          3       0.05       1000
      2541         96         66          3       0.01       1000
      2542         96         66          3       0.01       2000
      2543         96         66          3       0.01       5000
      2544         96         66          3       0.01       1000
      2545         96         72          1       0.20       1000
      2546         96         72          1       0.20       2000
      2547         96         72          1       0.20       5000
      2548         96         72          1       0.20       1000
      2549         96         72          1       0.10       1000
      2550         96         72          1       0.10       2000
      2551         96         72          1       0.10       5000
      2552         96         72          1       0.10       1000
      2553         96         72          1       0.05       1000
      2554         96         72          1       0.05       2000
      2555         96         72          1       0.05       5000
      2556         96         72          1       0.05       1000
      2557         96         72          1       0.01       1000
      2558         96         72          1       0.01       2000
      2559         96         72          1       0.01       5000
      2560         96         72          1       0.01       1000
      2561         96         72          2       0.20       1000
      2562         96         72          2       0.20       2000
      2563         96         72          2       0.20       5000
      2564         96         72          2       0.20       1000
      2565         96         72          2       0.10       1000
      2566         96         72          2       0.10       2000
      2567         96         72          2       0.10       5000
      2568         96         72          2       0.10       1000
      2569         96         72          2       0.05       1000
      2570         96         72          2       0.05       2000
      2571         96         72          2       0.05       5000
      2572         96         72          2       0.05       1000
      2573         96         72          2       0.01       1000
      2574         96         72          2       0.01       2000
      2575         96         72          2       0.01       5000
      2576         96         72          2       0.01       1000
      2577         96         72          3       0.20       1000
      2578         96         72          3       0.20       2000
      2579         96         72          3       0.20       5000
      2580         96         72          3       0.20       1000
      2581         96         72          3       0.10       1000
      2582         96         72          3       0.10       2000
      2583         96         72          3       0.10       5000
      2584         96         72          3       0.10       1000
      2585         96         72          3       0.05       1000
      2586         96         72          3       0.05       2000
      2587         96         72          3       0.05       5000
      2588         96         72          3       0.05       1000
      2589         96         72          3       0.01       1000
      2590         96         72          3       0.01       2000
      2591         96         72          3       0.01       5000
      2592         96         72          3       0.01       1000
      2593         96         78          1       0.20       1000
      2594         96         78          1       0.20       2000
      2595         96         78          1       0.20       5000
      2596         96         78          1       0.20       1000
      2597         96         78          1       0.10       1000
      2598         96         78          1       0.10       2000
      2599         96         78          1       0.10       5000
      2600         96         78          1       0.10       1000
      2601         96         78          1       0.05       1000
      2602         96         78          1       0.05       2000
      2603         96         78          1       0.05       5000
      2604         96         78          1       0.05       1000
      2605         96         78          1       0.01       1000
      2606         96         78          1       0.01       2000
      2607         96         78          1       0.01       5000
      2608         96         78          1       0.01       1000
      2609         96         78          2       0.20       1000
      2610         96         78          2       0.20       2000
      2611         96         78          2       0.20       5000
      2612         96         78          2       0.20       1000
      2613         96         78          2       0.10       1000
      2614         96         78          2       0.10       2000
      2615         96         78          2       0.10       5000
      2616         96         78          2       0.10       1000
      2617         96         78          2       0.05       1000
      2618         96         78          2       0.05       2000
      2619         96         78          2       0.05       5000
      2620         96         78          2       0.05       1000
      2621         96         78          2       0.01       1000
      2622         96         78          2       0.01       2000
      2623         96         78          2       0.01       5000
      2624         96         78          2       0.01       1000
      2625         96         78          3       0.20       1000
      2626         96         78          3       0.20       2000
      2627         96         78          3       0.20       5000
      2628         96         78          3       0.20       1000
      2629         96         78          3       0.10       1000
      2630         96         78          3       0.10       2000
      2631         96         78          3       0.10       5000
      2632         96         78          3       0.10       1000
      2633         96         78          3       0.05       1000
      2634         96         78          3       0.05       2000
      2635         96         78          3       0.05       5000
      2636         96         78          3       0.05       1000
      2637         96         78          3       0.01       1000
      2638         96         78          3       0.01       2000
      2639         96         78          3       0.01       5000
      2640         96         78          3       0.01       1000
      2641         96         84          1       0.20       1000
      2642         96         84          1       0.20       2000
      2643         96         84          1       0.20       5000
      2644         96         84          1       0.20       1000
      2645         96         84          1       0.10       1000
      2646         96         84          1       0.10       2000
      2647         96         84          1       0.10       5000
      2648         96         84          1       0.10       1000
      2649         96         84          1       0.05       1000
      2650         96         84          1       0.05       2000
      2651         96         84          1       0.05       5000
      2652         96         84          1       0.05       1000
      2653         96         84          1       0.01       1000
      2654         96         84          1       0.01       2000
      2655         96         84          1       0.01       5000
      2656         96         84          1       0.01       1000
      2657         96         84          2       0.20       1000
      2658         96         84          2       0.20       2000
      2659         96         84          2       0.20       5000
      2660         96         84          2       0.20       1000
      2661         96         84          2       0.10       1000
      2662         96         84          2       0.10       2000
      2663         96         84          2       0.10       5000
      2664         96         84          2       0.10       1000
      2665         96         84          2       0.05       1000
      2666         96         84          2       0.05       2000
      2667         96         84          2       0.05       5000
      2668         96         84          2       0.05       1000
      2669         96         84          2       0.01       1000
      2670         96         84          2       0.01       2000
      2671         96         84          2       0.01       5000
      2672         96         84          2       0.01       1000
      2673         96         84          3       0.20       1000
      2674         96         84          3       0.20       2000
      2675         96         84          3       0.20       5000
      2676         96         84          3       0.20       1000
      2677         96         84          3       0.10       1000
      2678         96         84          3       0.10       2000
      2679         96         84          3       0.10       5000
      2680         96         84          3       0.10       1000
      2681         96         84          3       0.05       1000
      2682         96         84          3       0.05       2000
      2683         96         84          3       0.05       5000
      2684         96         84          3       0.05       1000
      2685         96         84          3       0.01       1000
      2686         96         84          3       0.01       2000
      2687         96         84          3       0.01       5000
      2688         96         84          3       0.01       1000
