% nSim ->    4131
%      nExp        nIn        hLS      trFcn         lr        trC
      3355         88         18          1       0.05       1000
      3356         88         18          1       0.05       2000
      3357         88         18          1       0.05       5000
      3358         88         18          5       0.20       1000
      3359         88         18          5       0.20       2000
      3360         88         18          5       0.20       5000
      3361         88         18          5       0.10       1000
      3362         88         18          5       0.10       2000
      3363         88         18          5       0.10       5000
      3364         88         18          5       0.05       1000
      3365         88         18          5       0.05       2000
      3366         88         18          5       0.05       5000
      3367         88         18          6       0.20       1000
      3368         88         18          6       0.20       2000
      3369         88         18          6       0.20       5000
      3370         88         18          6       0.10       1000
      3371         88         18          6       0.10       2000
      3372         88         18          6       0.10       5000
      3373         88         18          6       0.05       1000
      3374         88         18          6       0.05       2000
      3375         88         18          6       0.05       5000
      3376         88         24          1       0.20       1000
      3377         88         24          1       0.20       2000
      3378         88         24          1       0.20       5000
      3379         88         24          1       0.10       1000
      3380         88         24          1       0.10       2000
      3381         88         24          1       0.10       5000
      3382         88         24          1       0.05       1000
      3383         88         24          1       0.05       2000
      3384         88         24          1       0.05       5000
      3385         88         24          5       0.20       1000
      3386         88         24          5       0.20       2000
      3387         88         24          5       0.20       5000
      3388         88         24          5       0.10       1000
      3389         88         24          5       0.10       2000
      3390         88         24          5       0.10       5000
      3391         88         24          5       0.05       1000
      3392         88         24          5       0.05       2000
      3393         88         24          5       0.05       5000
      3394         88         24          6       0.20       1000
      3395         88         24          6       0.20       2000
      3396         88         24          6       0.20       5000
      3397         88         24          6       0.10       1000
      3398         88         24          6       0.10       2000
      3399         88         24          6       0.10       5000
      3400         88         24          6       0.05       1000
      3401         88         24          6       0.05       2000
      3402         88         24          6       0.05       5000
      3403         88         30          1       0.20       1000
      3404         88         30          1       0.20       2000
      3405         88         30          1       0.20       5000
      3406         88         30          1       0.10       1000
      3407         88         30          1       0.10       2000
      3408         88         30          1       0.10       5000
      3409         88         30          1       0.05       1000
      3410         88         30          1       0.05       2000
      3411         88         30          1       0.05       5000
      3412         88         30          5       0.20       1000
      3413         88         30          5       0.20       2000
      3414         88         30          5       0.20       5000
      3415         88         30          5       0.10       1000
      3416         88         30          5       0.10       2000
      3417         88         30          5       0.10       5000
      3418         88         30          5       0.05       1000
      3419         88         30          5       0.05       2000
      3420         88         30          5       0.05       5000
      3421         88         30          6       0.20       1000
      3422         88         30          6       0.20       2000
      3423         88         30          6       0.20       5000
      3424         88         30          6       0.10       1000
      3425         88         30          6       0.10       2000
      3426         88         30          6       0.10       5000
      3427         88         30          6       0.05       1000
      3428         88         30          6       0.05       2000
      3429         88         30          6       0.05       5000
      3430         88         36          1       0.20       1000
      3431         88         36          1       0.20       2000
      3432         88         36          1       0.20       5000
      3433         88         36          1       0.10       1000
      3434         88         36          1       0.10       2000
      3435         88         36          1       0.10       5000
      3436         88         36          1       0.05       1000
      3437         88         36          1       0.05       2000
      3438         88         36          1       0.05       5000
      3439         88         36          5       0.20       1000
      3440         88         36          5       0.20       2000
      3441         88         36          5       0.20       5000
      3442         88         36          5       0.10       1000
      3443         88         36          5       0.10       2000
      3444         88         36          5       0.10       5000
      3445         88         36          5       0.05       1000
      3446         88         36          5       0.05       2000
      3447         88         36          5       0.05       5000
      3448         88         36          6       0.20       1000
      3449         88         36          6       0.20       2000
      3450         88         36          6       0.20       5000
      3451         88         36          6       0.10       1000
      3452         88         36          6       0.10       2000
      3453         88         36          6       0.10       5000
      3454         88         36          6       0.05       1000
      3455         88         36          6       0.05       2000
      3456         88         36          6       0.05       5000
      3457         88         42          1       0.20       1000
      3458         88         42          1       0.20       2000
      3459         88         42          1       0.20       5000
      3460         88         42          1       0.10       1000
      3461         88         42          1       0.10       2000
      3462         88         42          1       0.10       5000
      3463         88         42          1       0.05       1000
      3464         88         42          1       0.05       2000
      3465         88         42          1       0.05       5000
      3466         88         42          5       0.20       1000
      3467         88         42          5       0.20       2000
      3468         88         42          5       0.20       5000
      3469         88         42          5       0.10       1000
      3470         88         42          5       0.10       2000
      3471         88         42          5       0.10       5000
      3472         88         42          5       0.05       1000
      3473         88         42          5       0.05       2000
      3474         88         42          5       0.05       5000
      3475         88         42          6       0.20       1000
      3476         88         42          6       0.20       2000
      3477         88         42          6       0.20       5000
      3478         88         42          6       0.10       1000
      3479         88         42          6       0.10       2000
      3480         88         42          6       0.10       5000
      3481         88         42          6       0.05       1000
      3482         88         42          6       0.05       2000
      3483         88         42          6       0.05       5000
      3484         88         48          1       0.20       1000
      3485         88         48          1       0.20       2000
      3486         88         48          1       0.20       5000
      3487         88         48          1       0.10       1000
      3488         88         48          1       0.10       2000
      3489         88         48          1       0.10       5000
      3490         88         48          1       0.05       1000
      3491         88         48          1       0.05       2000
      3492         88         48          1       0.05       5000
      3493         88         48          5       0.20       1000
      3494         88         48          5       0.20       2000
      3495         88         48          5       0.20       5000
      3496         88         48          5       0.10       1000
      3497         88         48          5       0.10       2000
      3498         88         48          5       0.10       5000
      3499         88         48          5       0.05       1000
      3500         88         48          5       0.05       2000
      3501         88         48          5       0.05       5000
      3502         88         48          6       0.20       1000
      3503         88         48          6       0.20       2000
      3504         88         48          6       0.20       5000
      3505         88         48          6       0.10       1000
      3506         88         48          6       0.10       2000
      3507         88         48          6       0.10       5000
      3508         88         48          6       0.05       1000
      3509         88         48          6       0.05       2000
      3510         88         48          6       0.05       5000
      3511         88         54          1       0.20       1000
      3512         88         54          1       0.20       2000
      3513         88         54          1       0.20       5000
      3514         88         54          1       0.10       1000
      3515         88         54          1       0.10       2000
      3516         88         54          1       0.10       5000
      3517         88         54          1       0.05       1000
      3518         88         54          1       0.05       2000
      3519         88         54          1       0.05       5000
      3520         88         54          5       0.20       1000
      3521         88         54          5       0.20       2000
      3522         88         54          5       0.20       5000
      3523         88         54          5       0.10       1000
      3524         88         54          5       0.10       2000
      3525         88         54          5       0.10       5000
      3526         88         54          5       0.05       1000
      3527         88         54          5       0.05       2000
      3528         88         54          5       0.05       5000
      3529         88         54          6       0.20       1000
      3530         88         54          6       0.20       2000
      3531         88         54          6       0.20       5000
      3532         88         54          6       0.10       1000
      3533         88         54          6       0.10       2000
      3534         88         54          6       0.10       5000
      3535         88         54          6       0.05       1000
      3536         88         54          6       0.05       2000
      3537         88         54          6       0.05       5000
      3538         88         60          1       0.20       1000
      3539         88         60          1       0.20       2000
      3540         88         60          1       0.20       5000
      3541         88         60          1       0.10       1000
      3542         88         60          1       0.10       2000
      3543         88         60          1       0.10       5000
      3544         88         60          1       0.05       1000
      3545         88         60          1       0.05       2000
      3546         88         60          1       0.05       5000
      3547         88         60          5       0.20       1000
      3548         88         60          5       0.20       2000
      3549         88         60          5       0.20       5000
      3550         88         60          5       0.10       1000
      3551         88         60          5       0.10       2000
      3552         88         60          5       0.10       5000
      3553         88         60          5       0.05       1000
      3554         88         60          5       0.05       2000
      3555         88         60          5       0.05       5000
      3556         88         60          6       0.20       1000
      3557         88         60          6       0.20       2000
      3558         88         60          6       0.20       5000
      3559         88         60          6       0.10       1000
      3560         88         60          6       0.10       2000
      3561         88         60          6       0.10       5000
      3562         88         60          6       0.05       1000
      3563         88         60          6       0.05       2000
      3564         88         60          6       0.05       5000
      3565         88         66          1       0.20       1000
      3566         88         66          1       0.20       2000
      3567         88         66          1       0.20       5000
      3568         88         66          1       0.10       1000
      3569         88         66          1       0.10       2000
      3570         88         66          1       0.10       5000
      3571         88         66          1       0.05       1000
      3572         88         66          1       0.05       2000
      3573         88         66          1       0.05       5000
      3574         88         66          5       0.20       1000
      3575         88         66          5       0.20       2000
      3576         88         66          5       0.20       5000
      3577         88         66          5       0.10       1000
      3578         88         66          5       0.10       2000
      3579         88         66          5       0.10       5000
      3580         88         66          5       0.05       1000
      3581         88         66          5       0.05       2000
      3582         88         66          5       0.05       5000
      3583         88         66          6       0.20       1000
      3584         88         66          6       0.20       2000
      3585         88         66          6       0.20       5000
      3586         88         66          6       0.10       1000
      3587         88         66          6       0.10       2000
      3588         88         66          6       0.10       5000
      3589         88         66          6       0.05       1000
      3590         88         66          6       0.05       2000
      3591         88         66          6       0.05       5000
      3592         88         72          1       0.20       1000
      3593         88         72          1       0.20       2000
      3594         88         72          1       0.20       5000
      3595         88         72          1       0.10       1000
      3596         88         72          1       0.10       2000
      3597         88         72          1       0.10       5000
      3598         88         72          1       0.05       1000
      3599         88         72          1       0.05       2000
      3600         88         72          1       0.05       5000
      3601         88         72          5       0.20       1000
      3602         88         72          5       0.20       2000
      3603         88         72          5       0.20       5000
      3604         88         72          5       0.10       1000
      3605         88         72          5       0.10       2000
      3606         88         72          5       0.10       5000
      3607         88         72          5       0.05       1000
      3608         88         72          5       0.05       2000
      3609         88         72          5       0.05       5000
      3610         88         72          6       0.20       1000
      3611         88         72          6       0.20       2000
      3612         88         72          6       0.20       5000
      3613         88         72          6       0.10       1000
      3614         88         72          6       0.10       2000
      3615         88         72          6       0.10       5000
      3616         88         72          6       0.05       1000
      3617         88         72          6       0.05       2000
      3618         88         72          6       0.05       5000
      3619         88         78          1       0.20       1000
      3620         88         78          1       0.20       2000
      3621         88         78          1       0.20       5000
      3622         88         78          1       0.10       1000
      3623         88         78          1       0.10       2000
      3624         88         78          1       0.10       5000
      3625         88         78          1       0.05       1000
      3626         88         78          1       0.05       2000
      3627         88         78          1       0.05       5000
      3628         88         78          5       0.20       1000
      3629         88         78          5       0.20       2000
      3630         88         78          5       0.20       5000
      3631         88         78          5       0.10       1000
      3632         88         78          5       0.10       2000
      3633         88         78          5       0.10       5000
      3634         88         78          5       0.05       1000
      3635         88         78          5       0.05       2000
      3636         88         78          5       0.05       5000
      3637         88         78          6       0.20       1000
      3638         88         78          6       0.20       2000
      3639         88         78          6       0.20       5000
      3640         88         78          6       0.10       1000
      3641         88         78          6       0.10       2000
      3642         88         78          6       0.10       5000
      3643         88         78          6       0.05       1000
      3644         88         78          6       0.05       2000
      3645         88         78          6       0.05       5000
      3646         88         84          1       0.20       1000
      3647         88         84          1       0.20       2000
      3648         88         84          1       0.20       5000
      3649         88         84          1       0.10       1000
      3650         88         84          1       0.10       2000
      3651         88         84          1       0.10       5000
      3652         88         84          1       0.05       1000
      3653         88         84          1       0.05       2000
      3654         88         84          1       0.05       5000
      3655         88         84          5       0.20       1000
      3656         88         84          5       0.20       2000
      3657         88         84          5       0.20       5000
      3658         88         84          5       0.10       1000
      3659         88         84          5       0.10       2000
      3660         88         84          5       0.10       5000
      3661         88         84          5       0.05       1000
      3662         88         84          5       0.05       2000
      3663         88         84          5       0.05       5000
      3664         88         84          6       0.20       1000
      3665         88         84          6       0.20       2000
      3666         88         84          6       0.20       5000
      3667         88         84          6       0.10       1000
      3668         88         84          6       0.10       2000
      3669         88         84          6       0.10       5000
      3670         88         84          6       0.05       1000
      3671         88         84          6       0.05       2000
      3672         88         84          6       0.05       5000
      3673        100          3          1       0.20       1000
      3674        100          3          1       0.20       2000
      3675        100          3          1       0.20       5000
      3676        100          3          1       0.10       1000
      3677        100          3          1       0.10       2000
      3678        100          3          1       0.10       5000
      3679        100          3          1       0.05       1000
      3680        100          3          1       0.05       2000
      3681        100          3          1       0.05       5000
      3682        100          3          5       0.20       1000
      3683        100          3          5       0.20       2000
      3684        100          3          5       0.20       5000
      3685        100          3          5       0.10       1000
      3686        100          3          5       0.10       2000
      3687        100          3          5       0.10       5000
      3688        100          3          5       0.05       1000
      3689        100          3          5       0.05       2000
      3690        100          3          5       0.05       5000
      3691        100          3          6       0.20       1000
      3692        100          3          6       0.20       2000
      3693        100          3          6       0.20       5000
      3694        100          3          6       0.10       1000
      3695        100          3          6       0.10       2000
      3696        100          3          6       0.10       5000
      3697        100          3          6       0.05       1000
      3698        100          3          6       0.05       2000
      3699        100          3          6       0.05       5000
      3700        100          4          1       0.20       1000
      3701        100          4          1       0.20       2000
      3702        100          4          1       0.20       5000
      3703        100          4          1       0.10       1000
      3704        100          4          1       0.10       2000
      3705        100          4          1       0.10       5000
      3706        100          4          1       0.05       1000
      3707        100          4          1       0.05       2000
      3708        100          4          1       0.05       5000
      3709        100          4          5       0.20       1000
      3710        100          4          5       0.20       2000
      3711        100          4          5       0.20       5000
      3712        100          4          5       0.10       1000
      3713        100          4          5       0.10       2000
      3714        100          4          5       0.10       5000
      3715        100          4          5       0.05       1000
      3716        100          4          5       0.05       2000
      3717        100          4          5       0.05       5000
      3718        100          4          6       0.20       1000
      3719        100          4          6       0.20       2000
      3720        100          4          6       0.20       5000
      3721        100          4          6       0.10       1000
      3722        100          4          6       0.10       2000
      3723        100          4          6       0.10       5000
      3724        100          4          6       0.05       1000
      3725        100          4          6       0.05       2000
      3726        100          4          6       0.05       5000
      3727        100          6          1       0.20       1000
      3728        100          6          1       0.20       2000
      3729        100          6          1       0.20       5000
      3730        100          6          1       0.10       1000
      3731        100          6          1       0.10       2000
      3732        100          6          1       0.10       5000
      3733        100          6          1       0.05       1000
      3734        100          6          1       0.05       2000
      3735        100          6          1       0.05       5000
      3736        100          6          5       0.20       1000
      3737        100          6          5       0.20       2000
      3738        100          6          5       0.20       5000
      3739        100          6          5       0.10       1000
      3740        100          6          5       0.10       2000
      3741        100          6          5       0.10       5000
      3742        100          6          5       0.05       1000
      3743        100          6          5       0.05       2000
      3744        100          6          5       0.05       5000
      3745        100          6          6       0.20       1000
      3746        100          6          6       0.20       2000
      3747        100          6          6       0.20       5000
      3748        100          6          6       0.10       1000
      3749        100          6          6       0.10       2000
      3750        100          6          6       0.10       5000
      3751        100          6          6       0.05       1000
      3752        100          6          6       0.05       2000
      3753        100          6          6       0.05       5000
      3754        100          9          1       0.20       1000
      3755        100          9          1       0.20       2000
      3756        100          9          1       0.20       5000
      3757        100          9          1       0.10       1000
      3758        100          9          1       0.10       2000
      3759        100          9          1       0.10       5000
      3760        100          9          1       0.05       1000
      3761        100          9          1       0.05       2000
      3762        100          9          1       0.05       5000
      3763        100          9          5       0.20       1000
      3764        100          9          5       0.20       2000
      3765        100          9          5       0.20       5000
      3766        100          9          5       0.10       1000
      3767        100          9          5       0.10       2000
      3768        100          9          5       0.10       5000
      3769        100          9          5       0.05       1000
      3770        100          9          5       0.05       2000
      3771        100          9          5       0.05       5000
      3772        100          9          6       0.20       1000
      3773        100          9          6       0.20       2000
      3774        100          9          6       0.20       5000
      3775        100          9          6       0.10       1000
      3776        100          9          6       0.10       2000
      3777        100          9          6       0.10       5000
      3778        100          9          6       0.05       1000
      3779        100          9          6       0.05       2000
      3780        100          9          6       0.05       5000
      3781        100         12          1       0.20       1000
      3782        100         12          1       0.20       2000
      3783        100         12          1       0.20       5000
      3784        100         12          1       0.10       1000
      3785        100         12          1       0.10       2000
      3786        100         12          1       0.10       5000
      3787        100         12          1       0.05       1000
      3788        100         12          1       0.05       2000
      3789        100         12          1       0.05       5000
      3790        100         12          5       0.20       1000
      3791        100         12          5       0.20       2000
      3792        100         12          5       0.20       5000
      3793        100         12          5       0.10       1000
      3794        100         12          5       0.10       2000
      3795        100         12          5       0.10       5000
      3796        100         12          5       0.05       1000
      3797        100         12          5       0.05       2000
      3798        100         12          5       0.05       5000
      3799        100         12          6       0.20       1000
      3800        100         12          6       0.20       2000
      3801        100         12          6       0.20       5000
      3802        100         12          6       0.10       1000
      3803        100         12          6       0.10       2000
      3804        100         12          6       0.10       5000
      3805        100         12          6       0.05       1000
      3806        100         12          6       0.05       2000
      3807        100         12          6       0.05       5000
      3808        100         18          1       0.20       1000
      3809        100         18          1       0.20       2000
      3810        100         18          1       0.20       5000
      3811        100         18          1       0.10       1000
      3812        100         18          1       0.10       2000
      3813        100         18          1       0.10       5000
      3814        100         18          1       0.05       1000
      3815        100         18          1       0.05       2000
      3816        100         18          1       0.05       5000
      3817        100         18          5       0.20       1000
      3818        100         18          5       0.20       2000
      3819        100         18          5       0.20       5000
      3820        100         18          5       0.10       1000
      3821        100         18          5       0.10       2000
      3822        100         18          5       0.10       5000
      3823        100         18          5       0.05       1000
      3824        100         18          5       0.05       2000
      3825        100         18          5       0.05       5000
      3826        100         18          6       0.20       1000
      3827        100         18          6       0.20       2000
      3828        100         18          6       0.20       5000
      3829        100         18          6       0.10       1000
      3830        100         18          6       0.10       2000
      3831        100         18          6       0.10       5000
      3832        100         18          6       0.05       1000
      3833        100         18          6       0.05       2000
      3834        100         18          6       0.05       5000
      3835        100         24          1       0.20       1000
      3836        100         24          1       0.20       2000
      3837        100         24          1       0.20       5000
      3838        100         24          1       0.10       1000
      3839        100         24          1       0.10       2000
      3840        100         24          1       0.10       5000
      3841        100         24          1       0.05       1000
      3842        100         24          1       0.05       2000
      3843        100         24          1       0.05       5000
      3844        100         24          5       0.20       1000
      3845        100         24          5       0.20       2000
      3846        100         24          5       0.20       5000
      3847        100         24          5       0.10       1000
      3848        100         24          5       0.10       2000
      3849        100         24          5       0.10       5000
      3850        100         24          5       0.05       1000
      3851        100         24          5       0.05       2000
      3852        100         24          5       0.05       5000
      3853        100         24          6       0.20       1000
      3854        100         24          6       0.20       2000
      3855        100         24          6       0.20       5000
      3856        100         24          6       0.10       1000
      3857        100         24          6       0.10       2000
      3858        100         24          6       0.10       5000
      3859        100         24          6       0.05       1000
      3860        100         24          6       0.05       2000
      3861        100         24          6       0.05       5000
      3862        100         30          1       0.20       1000
      3863        100         30          1       0.20       2000
      3864        100         30          1       0.20       5000
      3865        100         30          1       0.10       1000
      3866        100         30          1       0.10       2000
      3867        100         30          1       0.10       5000
      3868        100         30          1       0.05       1000
      3869        100         30          1       0.05       2000
      3870        100         30          1       0.05       5000
      3871        100         30          5       0.20       1000
      3872        100         30          5       0.20       2000
      3873        100         30          5       0.20       5000
      3874        100         30          5       0.10       1000
      3875        100         30          5       0.10       2000
      3876        100         30          5       0.10       5000
      3877        100         30          5       0.05       1000
      3878        100         30          5       0.05       2000
      3879        100         30          5       0.05       5000
      3880        100         30          6       0.20       1000
      3881        100         30          6       0.20       2000
      3882        100         30          6       0.20       5000
      3883        100         30          6       0.10       1000
      3884        100         30          6       0.10       2000
      3885        100         30          6       0.10       5000
      3886        100         30          6       0.05       1000
      3887        100         30          6       0.05       2000
      3888        100         30          6       0.05       5000
      3889        100         36          1       0.20       1000
      3890        100         36          1       0.20       2000
      3891        100         36          1       0.20       5000
      3892        100         36          1       0.10       1000
      3893        100         36          1       0.10       2000
      3894        100         36          1       0.10       5000
      3895        100         36          1       0.05       1000
      3896        100         36          1       0.05       2000
      3897        100         36          1       0.05       5000
      3898        100         36          5       0.20       1000
      3899        100         36          5       0.20       2000
      3900        100         36          5       0.20       5000
      3901        100         36          5       0.10       1000
      3902        100         36          5       0.10       2000
      3903        100         36          5       0.10       5000
      3904        100         36          5       0.05       1000
      3905        100         36          5       0.05       2000
      3906        100         36          5       0.05       5000
      3907        100         36          6       0.20       1000
      3908        100         36          6       0.20       2000
      3909        100         36          6       0.20       5000
      3910        100         36          6       0.10       1000
      3911        100         36          6       0.10       2000
      3912        100         36          6       0.10       5000
      3913        100         36          6       0.05       1000
      3914        100         36          6       0.05       2000
      3915        100         36          6       0.05       5000
      3916        100         42          1       0.20       1000
      3917        100         42          1       0.20       2000
      3918        100         42          1       0.20       5000
      3919        100         42          1       0.10       1000
      3920        100         42          1       0.10       2000
      3921        100         42          1       0.10       5000
      3922        100         42          1       0.05       1000
      3923        100         42          1       0.05       2000
      3924        100         42          1       0.05       5000
      3925        100         42          5       0.20       1000
      3926        100         42          5       0.20       2000
      3927        100         42          5       0.20       5000
      3928        100         42          5       0.10       1000
      3929        100         42          5       0.10       2000
      3930        100         42          5       0.10       5000
      3931        100         42          5       0.05       1000
      3932        100         42          5       0.05       2000
      3933        100         42          5       0.05       5000
      3934        100         42          6       0.20       1000
      3935        100         42          6       0.20       2000
      3936        100         42          6       0.20       5000
      3937        100         42          6       0.10       1000
      3938        100         42          6       0.10       2000
      3939        100         42          6       0.10       5000
      3940        100         42          6       0.05       1000
      3941        100         42          6       0.05       2000
      3942        100         42          6       0.05       5000
      3943        100         48          1       0.20       1000
      3944        100         48          1       0.20       2000
      3945        100         48          1       0.20       5000
      3946        100         48          1       0.10       1000
      3947        100         48          1       0.10       2000
      3948        100         48          1       0.10       5000
      3949        100         48          1       0.05       1000
      3950        100         48          1       0.05       2000
      3951        100         48          1       0.05       5000
      3952        100         48          5       0.20       1000
      3953        100         48          5       0.20       2000
      3954        100         48          5       0.20       5000
      3955        100         48          5       0.10       1000
      3956        100         48          5       0.10       2000
      3957        100         48          5       0.10       5000
      3958        100         48          5       0.05       1000
      3959        100         48          5       0.05       2000
      3960        100         48          5       0.05       5000
      3961        100         48          6       0.20       1000
      3962        100         48          6       0.20       2000
      3963        100         48          6       0.20       5000
      3964        100         48          6       0.10       1000
      3965        100         48          6       0.10       2000
      3966        100         48          6       0.10       5000
      3967        100         48          6       0.05       1000
      3968        100         48          6       0.05       2000
      3969        100         48          6       0.05       5000
      3970        100         54          1       0.20       1000
      3971        100         54          1       0.20       2000
      3972        100         54          1       0.20       5000
      3973        100         54          1       0.10       1000
      3974        100         54          1       0.10       2000
      3975        100         54          1       0.10       5000
      3976        100         54          1       0.05       1000
      3977        100         54          1       0.05       2000
      3978        100         54          1       0.05       5000
      3979        100         54          5       0.20       1000
      3980        100         54          5       0.20       2000
      3981        100         54          5       0.20       5000
      3982        100         54          5       0.10       1000
      3983        100         54          5       0.10       2000
      3984        100         54          5       0.10       5000
      3985        100         54          5       0.05       1000
      3986        100         54          5       0.05       2000
      3987        100         54          5       0.05       5000
      3988        100         54          6       0.20       1000
      3989        100         54          6       0.20       2000
      3990        100         54          6       0.20       5000
      3991        100         54          6       0.10       1000
      3992        100         54          6       0.10       2000
      3993        100         54          6       0.10       5000
      3994        100         54          6       0.05       1000
      3995        100         54          6       0.05       2000
      3996        100         54          6       0.05       5000
      3997        100         60          1       0.20       1000
      3998        100         60          1       0.20       2000
      3999        100         60          1       0.20       5000
      4000        100         60          1       0.10       1000
      4001        100         60          1       0.10       2000
      4002        100         60          1       0.10       5000
      4003        100         60          1       0.05       1000
      4004        100         60          1       0.05       2000
      4005        100         60          1       0.05       5000
      4006        100         60          5       0.20       1000
      4007        100         60          5       0.20       2000
      4008        100         60          5       0.20       5000
      4009        100         60          5       0.10       1000
      4010        100         60          5       0.10       2000
      4011        100         60          5       0.10       5000
      4012        100         60          5       0.05       1000
      4013        100         60          5       0.05       2000
      4014        100         60          5       0.05       5000
      4015        100         60          6       0.20       1000
      4016        100         60          6       0.20       2000
      4017        100         60          6       0.20       5000
      4018        100         60          6       0.10       1000
      4019        100         60          6       0.10       2000
      4020        100         60          6       0.10       5000
      4021        100         60          6       0.05       1000
      4022        100         60          6       0.05       2000
      4023        100         60          6       0.05       5000
      4024        100         66          1       0.20       1000
      4025        100         66          1       0.20       2000
      4026        100         66          1       0.20       5000
      4027        100         66          1       0.10       1000
      4028        100         66          1       0.10       2000
      4029        100         66          1       0.10       5000
      4030        100         66          1       0.05       1000
      4031        100         66          1       0.05       2000
      4032        100         66          1       0.05       5000
      4033        100         66          5       0.20       1000
      4034        100         66          5       0.20       2000
      4035        100         66          5       0.20       5000
      4036        100         66          5       0.10       1000
