% nSim ->    2754
%      nExp        nIn        hLS      trFcn         lr        trC
      1381         52         36          6       0.10       1000
      1382         52         36          6       0.10       2000
      1383         52         36          6       0.10       5000
      1384         52         36          6       0.05       1000
      1385         52         36          6       0.05       2000
      1386         52         36          6       0.05       5000
      1387         52         42          5       0.20       1000
      1388         52         42          5       0.20       2000
      1389         52         42          5       0.20       5000
      1390         52         42          5       0.10       1000
      1391         52         42          5       0.10       2000
      1392         52         42          5       0.10       5000
      1393         52         42          5       0.05       1000
      1394         52         42          5       0.05       2000
      1395         52         42          5       0.05       5000
      1396         52         42          6       0.20       1000
      1397         52         42          6       0.20       2000
      1398         52         42          6       0.20       5000
      1399         52         42          6       0.10       1000
      1400         52         42          6       0.10       2000
      1401         52         42          6       0.10       5000
      1402         52         42          6       0.05       1000
      1403         52         42          6       0.05       2000
      1404         52         42          6       0.05       5000
      1405         52         48          5       0.20       1000
      1406         52         48          5       0.20       2000
      1407         52         48          5       0.20       5000
      1408         52         48          5       0.10       1000
      1409         52         48          5       0.10       2000
      1410         52         48          5       0.10       5000
      1411         52         48          5       0.05       1000
      1412         52         48          5       0.05       2000
      1413         52         48          5       0.05       5000
      1414         52         48          6       0.20       1000
      1415         52         48          6       0.20       2000
      1416         52         48          6       0.20       5000
      1417         52         48          6       0.10       1000
      1418         52         48          6       0.10       2000
      1419         52         48          6       0.10       5000
      1420         52         48          6       0.05       1000
      1421         52         48          6       0.05       2000
      1422         52         48          6       0.05       5000
      1423         52         54          5       0.20       1000
      1424         52         54          5       0.20       2000
      1425         52         54          5       0.20       5000
      1426         52         54          5       0.10       1000
      1427         52         54          5       0.10       2000
      1428         52         54          5       0.10       5000
      1429         52         54          5       0.05       1000
      1430         52         54          5       0.05       2000
      1431         52         54          5       0.05       5000
      1432         52         54          6       0.20       1000
      1433         52         54          6       0.20       2000
      1434         52         54          6       0.20       5000
      1435         52         54          6       0.10       1000
      1436         52         54          6       0.10       2000
      1437         52         54          6       0.10       5000
      1438         52         54          6       0.05       1000
      1439         52         54          6       0.05       2000
      1440         52         54          6       0.05       5000
      1441         52         60          5       0.20       1000
      1442         52         60          5       0.20       2000
      1443         52         60          5       0.20       5000
      1444         52         60          5       0.10       1000
      1445         52         60          5       0.10       2000
      1446         52         60          5       0.10       5000
      1447         52         60          5       0.05       1000
      1448         52         60          5       0.05       2000
      1449         52         60          5       0.05       5000
      1450         52         60          6       0.20       1000
      1451         52         60          6       0.20       2000
      1452         52         60          6       0.20       5000
      1453         52         60          6       0.10       1000
      1454         52         60          6       0.10       2000
      1455         52         60          6       0.10       5000
      1456         52         60          6       0.05       1000
      1457         52         60          6       0.05       2000
      1458         52         60          6       0.05       5000
      1459         52         66          5       0.20       1000
      1460         52         66          5       0.20       2000
      1461         52         66          5       0.20       5000
      1462         52         66          5       0.10       1000
      1463         52         66          5       0.10       2000
      1464         52         66          5       0.10       5000
      1465         52         66          5       0.05       1000
      1466         52         66          5       0.05       2000
      1467         52         66          5       0.05       5000
      1468         52         66          6       0.20       1000
      1469         52         66          6       0.20       2000
      1470         52         66          6       0.20       5000
      1471         52         66          6       0.10       1000
      1472         52         66          6       0.10       2000
      1473         52         66          6       0.10       5000
      1474         52         66          6       0.05       1000
      1475         52         66          6       0.05       2000
      1476         52         66          6       0.05       5000
      1477         52         72          5       0.20       1000
      1478         52         72          5       0.20       2000
      1479         52         72          5       0.20       5000
      1480         52         72          5       0.10       1000
      1481         52         72          5       0.10       2000
      1482         52         72          5       0.10       5000
      1483         52         72          5       0.05       1000
      1484         52         72          5       0.05       2000
      1485         52         72          5       0.05       5000
      1486         52         72          6       0.20       1000
      1487         52         72          6       0.20       2000
      1488         52         72          6       0.20       5000
      1489         52         72          6       0.10       1000
      1490         52         72          6       0.10       2000
      1491         52         72          6       0.10       5000
      1492         52         72          6       0.05       1000
      1493         52         72          6       0.05       2000
      1494         52         72          6       0.05       5000
      1495         52         78          5       0.20       1000
      1496         52         78          5       0.20       2000
      1497         52         78          5       0.20       5000
      1498         52         78          5       0.10       1000
      1499         52         78          5       0.10       2000
      1500         52         78          5       0.10       5000
      1501         52         78          5       0.05       1000
      1502         52         78          5       0.05       2000
      1503         52         78          5       0.05       5000
      1504         52         78          6       0.20       1000
      1505         52         78          6       0.20       2000
      1506         52         78          6       0.20       5000
      1507         52         78          6       0.10       1000
      1508         52         78          6       0.10       2000
      1509         52         78          6       0.10       5000
      1510         52         78          6       0.05       1000
      1511         52         78          6       0.05       2000
      1512         52         78          6       0.05       5000
      1513         52         84          5       0.20       1000
      1514         52         84          5       0.20       2000
      1515         52         84          5       0.20       5000
      1516         52         84          5       0.10       1000
      1517         52         84          5       0.10       2000
      1518         52         84          5       0.10       5000
      1519         52         84          5       0.05       1000
      1520         52         84          5       0.05       2000
      1521         52         84          5       0.05       5000
      1522         52         84          6       0.20       1000
      1523         52         84          6       0.20       2000
      1524         52         84          6       0.20       5000
      1525         52         84          6       0.10       1000
      1526         52         84          6       0.10       2000
      1527         52         84          6       0.10       5000
      1528         52         84          6       0.05       1000
      1529         52         84          6       0.05       2000
      1530         52         84          6       0.05       5000
      1531         64          3          5       0.20       1000
      1532         64          3          5       0.20       2000
      1533         64          3          5       0.20       5000
      1534         64          3          5       0.10       1000
      1535         64          3          5       0.10       2000
      1536         64          3          5       0.10       5000
      1537         64          3          5       0.05       1000
      1538         64          3          5       0.05       2000
      1539         64          3          5       0.05       5000
      1540         64          3          6       0.20       1000
      1541         64          3          6       0.20       2000
      1542         64          3          6       0.20       5000
      1543         64          3          6       0.10       1000
      1544         64          3          6       0.10       2000
      1545         64          3          6       0.10       5000
      1546         64          3          6       0.05       1000
      1547         64          3          6       0.05       2000
      1548         64          3          6       0.05       5000
      1549         64          4          5       0.20       1000
      1550         64          4          5       0.20       2000
      1551         64          4          5       0.20       5000
      1552         64          4          5       0.10       1000
      1553         64          4          5       0.10       2000
      1554         64          4          5       0.10       5000
      1555         64          4          5       0.05       1000
      1556         64          4          5       0.05       2000
      1557         64          4          5       0.05       5000
      1558         64          4          6       0.20       1000
      1559         64          4          6       0.20       2000
      1560         64          4          6       0.20       5000
      1561         64          4          6       0.10       1000
      1562         64          4          6       0.10       2000
      1563         64          4          6       0.10       5000
      1564         64          4          6       0.05       1000
      1565         64          4          6       0.05       2000
      1566         64          4          6       0.05       5000
      1567         64          6          5       0.20       1000
      1568         64          6          5       0.20       2000
      1569         64          6          5       0.20       5000
      1570         64          6          5       0.10       1000
      1571         64          6          5       0.10       2000
      1572         64          6          5       0.10       5000
      1573         64          6          5       0.05       1000
      1574         64          6          5       0.05       2000
      1575         64          6          5       0.05       5000
      1576         64          6          6       0.20       1000
      1577         64          6          6       0.20       2000
      1578         64          6          6       0.20       5000
      1579         64          6          6       0.10       1000
      1580         64          6          6       0.10       2000
      1581         64          6          6       0.10       5000
      1582         64          6          6       0.05       1000
      1583         64          6          6       0.05       2000
      1584         64          6          6       0.05       5000
      1585         64          9          5       0.20       1000
      1586         64          9          5       0.20       2000
      1587         64          9          5       0.20       5000
      1588         64          9          5       0.10       1000
      1589         64          9          5       0.10       2000
      1590         64          9          5       0.10       5000
      1591         64          9          5       0.05       1000
      1592         64          9          5       0.05       2000
      1593         64          9          5       0.05       5000
      1594         64          9          6       0.20       1000
      1595         64          9          6       0.20       2000
      1596         64          9          6       0.20       5000
      1597         64          9          6       0.10       1000
      1598         64          9          6       0.10       2000
      1599         64          9          6       0.10       5000
      1600         64          9          6       0.05       1000
      1601         64          9          6       0.05       2000
      1602         64          9          6       0.05       5000
      1603         64         12          5       0.20       1000
      1604         64         12          5       0.20       2000
      1605         64         12          5       0.20       5000
      1606         64         12          5       0.10       1000
      1607         64         12          5       0.10       2000
      1608         64         12          5       0.10       5000
      1609         64         12          5       0.05       1000
      1610         64         12          5       0.05       2000
      1611         64         12          5       0.05       5000
      1612         64         12          6       0.20       1000
      1613         64         12          6       0.20       2000
      1614         64         12          6       0.20       5000
      1615         64         12          6       0.10       1000
      1616         64         12          6       0.10       2000
      1617         64         12          6       0.10       5000
      1618         64         12          6       0.05       1000
      1619         64         12          6       0.05       2000
      1620         64         12          6       0.05       5000
      1621         64         18          5       0.20       1000
      1622         64         18          5       0.20       2000
      1623         64         18          5       0.20       5000
      1624         64         18          5       0.10       1000
      1625         64         18          5       0.10       2000
      1626         64         18          5       0.10       5000
      1627         64         18          5       0.05       1000
      1628         64         18          5       0.05       2000
      1629         64         18          5       0.05       5000
      1630         64         18          6       0.20       1000
      1631         64         18          6       0.20       2000
      1632         64         18          6       0.20       5000
      1633         64         18          6       0.10       1000
      1634         64         18          6       0.10       2000
      1635         64         18          6       0.10       5000
      1636         64         18          6       0.05       1000
      1637         64         18          6       0.05       2000
      1638         64         18          6       0.05       5000
      1639         64         24          5       0.20       1000
      1640         64         24          5       0.20       2000
      1641         64         24          5       0.20       5000
      1642         64         24          5       0.10       1000
      1643         64         24          5       0.10       2000
      1644         64         24          5       0.10       5000
      1645         64         24          5       0.05       1000
      1646         64         24          5       0.05       2000
      1647         64         24          5       0.05       5000
      1648         64         24          6       0.20       1000
      1649         64         24          6       0.20       2000
      1650         64         24          6       0.20       5000
      1651         64         24          6       0.10       1000
      1652         64         24          6       0.10       2000
      1653         64         24          6       0.10       5000
      1654         64         24          6       0.05       1000
      1655         64         24          6       0.05       2000
      1656         64         24          6       0.05       5000
      1657         64         30          5       0.20       1000
      1658         64         30          5       0.20       2000
      1659         64         30          5       0.20       5000
      1660         64         30          5       0.10       1000
      1661         64         30          5       0.10       2000
      1662         64         30          5       0.10       5000
      1663         64         30          5       0.05       1000
      1664         64         30          5       0.05       2000
      1665         64         30          5       0.05       5000
      1666         64         30          6       0.20       1000
      1667         64         30          6       0.20       2000
      1668         64         30          6       0.20       5000
      1669         64         30          6       0.10       1000
      1670         64         30          6       0.10       2000
      1671         64         30          6       0.10       5000
      1672         64         30          6       0.05       1000
      1673         64         30          6       0.05       2000
      1674         64         30          6       0.05       5000
      1675         64         36          5       0.20       1000
      1676         64         36          5       0.20       2000
      1677         64         36          5       0.20       5000
      1678         64         36          5       0.10       1000
      1679         64         36          5       0.10       2000
      1680         64         36          5       0.10       5000
      1681         64         36          5       0.05       1000
      1682         64         36          5       0.05       2000
      1683         64         36          5       0.05       5000
      1684         64         36          6       0.20       1000
      1685         64         36          6       0.20       2000
      1686         64         36          6       0.20       5000
      1687         64         36          6       0.10       1000
      1688         64         36          6       0.10       2000
      1689         64         36          6       0.10       5000
      1690         64         36          6       0.05       1000
      1691         64         36          6       0.05       2000
      1692         64         36          6       0.05       5000
      1693         64         42          5       0.20       1000
      1694         64         42          5       0.20       2000
      1695         64         42          5       0.20       5000
      1696         64         42          5       0.10       1000
      1697         64         42          5       0.10       2000
      1698         64         42          5       0.10       5000
      1699         64         42          5       0.05       1000
      1700         64         42          5       0.05       2000
      1701         64         42          5       0.05       5000
      1702         64         42          6       0.20       1000
      1703         64         42          6       0.20       2000
      1704         64         42          6       0.20       5000
      1705         64         42          6       0.10       1000
      1706         64         42          6       0.10       2000
      1707         64         42          6       0.10       5000
      1708         64         42          6       0.05       1000
      1709         64         42          6       0.05       2000
      1710         64         42          6       0.05       5000
      1711         64         48          5       0.20       1000
      1712         64         48          5       0.20       2000
      1713         64         48          5       0.20       5000
      1714         64         48          5       0.10       1000
      1715         64         48          5       0.10       2000
      1716         64         48          5       0.10       5000
      1717         64         48          5       0.05       1000
      1718         64         48          5       0.05       2000
      1719         64         48          5       0.05       5000
      1720         64         48          6       0.20       1000
      1721         64         48          6       0.20       2000
      1722         64         48          6       0.20       5000
      1723         64         48          6       0.10       1000
      1724         64         48          6       0.10       2000
      1725         64         48          6       0.10       5000
      1726         64         48          6       0.05       1000
      1727         64         48          6       0.05       2000
      1728         64         48          6       0.05       5000
      1729         64         54          5       0.20       1000
      1730         64         54          5       0.20       2000
      1731         64         54          5       0.20       5000
      1732         64         54          5       0.10       1000
      1733         64         54          5       0.10       2000
      1734         64         54          5       0.10       5000
      1735         64         54          5       0.05       1000
      1736         64         54          5       0.05       2000
      1737         64         54          5       0.05       5000
      1738         64         54          6       0.20       1000
      1739         64         54          6       0.20       2000
      1740         64         54          6       0.20       5000
      1741         64         54          6       0.10       1000
      1742         64         54          6       0.10       2000
      1743         64         54          6       0.10       5000
      1744         64         54          6       0.05       1000
      1745         64         54          6       0.05       2000
      1746         64         54          6       0.05       5000
      1747         64         60          5       0.20       1000
      1748         64         60          5       0.20       2000
      1749         64         60          5       0.20       5000
      1750         64         60          5       0.10       1000
      1751         64         60          5       0.10       2000
      1752         64         60          5       0.10       5000
      1753         64         60          5       0.05       1000
      1754         64         60          5       0.05       2000
      1755         64         60          5       0.05       5000
      1756         64         60          6       0.20       1000
      1757         64         60          6       0.20       2000
      1758         64         60          6       0.20       5000
      1759         64         60          6       0.10       1000
      1760         64         60          6       0.10       2000
      1761         64         60          6       0.10       5000
      1762         64         60          6       0.05       1000
      1763         64         60          6       0.05       2000
      1764         64         60          6       0.05       5000
      1765         64         66          5       0.20       1000
      1766         64         66          5       0.20       2000
      1767         64         66          5       0.20       5000
      1768         64         66          5       0.10       1000
      1769         64         66          5       0.10       2000
      1770         64         66          5       0.10       5000
      1771         64         66          5       0.05       1000
      1772         64         66          5       0.05       2000
      1773         64         66          5       0.05       5000
      1774         64         66          6       0.20       1000
      1775         64         66          6       0.20       2000
      1776         64         66          6       0.20       5000
      1777         64         66          6       0.10       1000
      1778         64         66          6       0.10       2000
      1779         64         66          6       0.10       5000
      1780         64         66          6       0.05       1000
      1781         64         66          6       0.05       2000
      1782         64         66          6       0.05       5000
      1783         64         72          5       0.20       1000
      1784         64         72          5       0.20       2000
      1785         64         72          5       0.20       5000
      1786         64         72          5       0.10       1000
      1787         64         72          5       0.10       2000
      1788         64         72          5       0.10       5000
      1789         64         72          5       0.05       1000
      1790         64         72          5       0.05       2000
      1791         64         72          5       0.05       5000
      1792         64         72          6       0.20       1000
      1793         64         72          6       0.20       2000
      1794         64         72          6       0.20       5000
      1795         64         72          6       0.10       1000
      1796         64         72          6       0.10       2000
      1797         64         72          6       0.10       5000
      1798         64         72          6       0.05       1000
      1799         64         72          6       0.05       2000
      1800         64         72          6       0.05       5000
      1801         64         78          5       0.20       1000
      1802         64         78          5       0.20       2000
      1803         64         78          5       0.20       5000
      1804         64         78          5       0.10       1000
      1805         64         78          5       0.10       2000
      1806         64         78          5       0.10       5000
      1807         64         78          5       0.05       1000
      1808         64         78          5       0.05       2000
      1809         64         78          5       0.05       5000
      1810         64         78          6       0.20       1000
      1811         64         78          6       0.20       2000
      1812         64         78          6       0.20       5000
      1813         64         78          6       0.10       1000
      1814         64         78          6       0.10       2000
      1815         64         78          6       0.10       5000
      1816         64         78          6       0.05       1000
      1817         64         78          6       0.05       2000
      1818         64         78          6       0.05       5000
      1819         64         84          5       0.20       1000
      1820         64         84          5       0.20       2000
      1821         64         84          5       0.20       5000
      1822         64         84          5       0.10       1000
      1823         64         84          5       0.10       2000
      1824         64         84          5       0.10       5000
      1825         64         84          5       0.05       1000
      1826         64         84          5       0.05       2000
      1827         64         84          5       0.05       5000
      1828         64         84          6       0.20       1000
      1829         64         84          6       0.20       2000
      1830         64         84          6       0.20       5000
      1831         64         84          6       0.10       1000
      1832         64         84          6       0.10       2000
      1833         64         84          6       0.10       5000
      1834         64         84          6       0.05       1000
      1835         64         84          6       0.05       2000
      1836         64         84          6       0.05       5000
      1837         76          3          5       0.20       1000
      1838         76          3          5       0.20       2000
      1839         76          3          5       0.20       5000
      1840         76          3          5       0.10       1000
      1841         76          3          5       0.10       2000
      1842         76          3          5       0.10       5000
      1843         76          3          5       0.05       1000
      1844         76          3          5       0.05       2000
      1845         76          3          5       0.05       5000
      1846         76          3          6       0.20       1000
      1847         76          3          6       0.20       2000
      1848         76          3          6       0.20       5000
      1849         76          3          6       0.10       1000
      1850         76          3          6       0.10       2000
      1851         76          3          6       0.10       5000
      1852         76          3          6       0.05       1000
      1853         76          3          6       0.05       2000
      1854         76          3          6       0.05       5000
      1855         76          4          5       0.20       1000
      1856         76          4          5       0.20       2000
      1857         76          4          5       0.20       5000
      1858         76          4          5       0.10       1000
      1859         76          4          5       0.10       2000
      1860         76          4          5       0.10       5000
      1861         76          4          5       0.05       1000
      1862         76          4          5       0.05       2000
      1863         76          4          5       0.05       5000
      1864         76          4          6       0.20       1000
      1865         76          4          6       0.20       2000
      1866         76          4          6       0.20       5000
      1867         76          4          6       0.10       1000
      1868         76          4          6       0.10       2000
      1869         76          4          6       0.10       5000
      1870         76          4          6       0.05       1000
      1871         76          4          6       0.05       2000
      1872         76          4          6       0.05       5000
      1873         76          6          5       0.20       1000
      1874         76          6          5       0.20       2000
      1875         76          6          5       0.20       5000
      1876         76          6          5       0.10       1000
      1877         76          6          5       0.10       2000
      1878         76          6          5       0.10       5000
      1879         76          6          5       0.05       1000
      1880         76          6          5       0.05       2000
      1881         76          6          5       0.05       5000
      1882         76          6          6       0.20       1000
      1883         76          6          6       0.20       2000
      1884         76          6          6       0.20       5000
      1885         76          6          6       0.10       1000
      1886         76          6          6       0.10       2000
      1887         76          6          6       0.10       5000
      1888         76          6          6       0.05       1000
      1889         76          6          6       0.05       2000
      1890         76          6          6       0.05       5000
      1891         76          9          5       0.20       1000
      1892         76          9          5       0.20       2000
      1893         76          9          5       0.20       5000
      1894         76          9          5       0.10       1000
      1895         76          9          5       0.10       2000
      1896         76          9          5       0.10       5000
      1897         76          9          5       0.05       1000
      1898         76          9          5       0.05       2000
      1899         76          9          5       0.05       5000
      1900         76          9          6       0.20       1000
      1901         76          9          6       0.20       2000
      1902         76          9          6       0.20       5000
      1903         76          9          6       0.10       1000
      1904         76          9          6       0.10       2000
      1905         76          9          6       0.10       5000
      1906         76          9          6       0.05       1000
      1907         76          9          6       0.05       2000
      1908         76          9          6       0.05       5000
      1909         76         12          5       0.20       1000
      1910         76         12          5       0.20       2000
      1911         76         12          5       0.20       5000
      1912         76         12          5       0.10       1000
      1913         76         12          5       0.10       2000
      1914         76         12          5       0.10       5000
      1915         76         12          5       0.05       1000
      1916         76         12          5       0.05       2000
      1917         76         12          5       0.05       5000
      1918         76         12          6       0.20       1000
      1919         76         12          6       0.20       2000
      1920         76         12          6       0.20       5000
      1921         76         12          6       0.10       1000
      1922         76         12          6       0.10       2000
      1923         76         12          6       0.10       5000
      1924         76         12          6       0.05       1000
      1925         76         12          6       0.05       2000
      1926         76         12          6       0.05       5000
      1927         76         18          5       0.20       1000
      1928         76         18          5       0.20       2000
      1929         76         18          5       0.20       5000
      1930         76         18          5       0.10       1000
      1931         76         18          5       0.10       2000
      1932         76         18          5       0.10       5000
      1933         76         18          5       0.05       1000
      1934         76         18          5       0.05       2000
      1935         76         18          5       0.05       5000
      1936         76         18          6       0.20       1000
      1937         76         18          6       0.20       2000
      1938         76         18          6       0.20       5000
      1939         76         18          6       0.10       1000
      1940         76         18          6       0.10       2000
      1941         76         18          6       0.10       5000
      1942         76         18          6       0.05       1000
      1943         76         18          6       0.05       2000
      1944         76         18          6       0.05       5000
      1945         76         24          5       0.20       1000
      1946         76         24          5       0.20       2000
      1947         76         24          5       0.20       5000
      1948         76         24          5       0.10       1000
      1949         76         24          5       0.10       2000
      1950         76         24          5       0.10       5000
      1951         76         24          5       0.05       1000
      1952         76         24          5       0.05       2000
      1953         76         24          5       0.05       5000
      1954         76         24          6       0.20       1000
      1955         76         24          6       0.20       2000
      1956         76         24          6       0.20       5000
      1957         76         24          6       0.10       1000
      1958         76         24          6       0.10       2000
      1959         76         24          6       0.10       5000
      1960         76         24          6       0.05       1000
      1961         76         24          6       0.05       2000
      1962         76         24          6       0.05       5000
      1963         76         30          5       0.20       1000
      1964         76         30          5       0.20       2000
      1965         76         30          5       0.20       5000
      1966         76         30          5       0.10       1000
      1967         76         30          5       0.10       2000
      1968         76         30          5       0.10       5000
      1969         76         30          5       0.05       1000
      1970         76         30          5       0.05       2000
      1971         76         30          5       0.05       5000
      1972         76         30          6       0.20       1000
      1973         76         30          6       0.20       2000
      1974         76         30          6       0.20       5000
      1975         76         30          6       0.10       1000
      1976         76         30          6       0.10       2000
      1977         76         30          6       0.10       5000
      1978         76         30          6       0.05       1000
      1979         76         30          6       0.05       2000
      1980         76         30          6       0.05       5000
      1981         76         36          5       0.20       1000
      1982         76         36          5       0.20       2000
      1983         76         36          5       0.20       5000
      1984         76         36          5       0.10       1000
      1985         76         36          5       0.10       2000
      1986         76         36          5       0.10       5000
      1987         76         36          5       0.05       1000
      1988         76         36          5       0.05       2000
      1989         76         36          5       0.05       5000
      1990         76         36          6       0.20       1000
      1991         76         36          6       0.20       2000
      1992         76         36          6       0.20       5000
      1993         76         36          6       0.10       1000
      1994         76         36          6       0.10       2000
      1995         76         36          6       0.10       5000
      1996         76         36          6       0.05       1000
      1997         76         36          6       0.05       2000
      1998         76         36          6       0.05       5000
      1999         76         42          5       0.20       1000
      2000         76         42          5       0.20       2000
      2001         76         42          5       0.20       5000
      2002         76         42          5       0.10       1000
      2003         76         42          5       0.10       2000
      2004         76         42          5       0.10       5000
      2005         76         42          5       0.05       1000
      2006         76         42          5       0.05       2000
      2007         76         42          5       0.05       5000
      2008         76         42          6       0.20       1000
      2009         76         42          6       0.20       2000
      2010         76         42          6       0.20       5000
      2011         76         42          6       0.10       1000
      2012         76         42          6       0.10       2000
      2013         76         42          6       0.10       5000
      2014         76         42          6       0.05       1000
      2015         76         42          6       0.05       2000
      2016         76         42          6       0.05       5000
      2017         76         48          5       0.20       1000
      2018         76         48          5       0.20       2000
      2019         76         48          5       0.20       5000
      2020         76         48          5       0.10       1000
      2021         76         48          5       0.10       2000
      2022         76         48          5       0.10       5000
      2023         76         48          5       0.05       1000
      2024         76         48          5       0.05       2000
      2025         76         48          5       0.05       5000
      2026         76         48          6       0.20       1000
      2027         76         48          6       0.20       2000
      2028         76         48          6       0.20       5000
      2029         76         48          6       0.10       1000
      2030         76         48          6       0.10       2000
      2031         76         48          6       0.10       5000
      2032         76         48          6       0.05       1000
      2033         76         48          6       0.05       2000
      2034         76         48          6       0.05       5000
      2035         76         54          5       0.20       1000
      2036         76         54          5       0.20       2000
      2037         76         54          5       0.20       5000
      2038         76         54          5       0.10       1000
      2039         76         54          5       0.10       2000
      2040         76         54          5       0.10       5000
      2041         76         54          5       0.05       1000
      2042         76         54          5       0.05       2000
      2043         76         54          5       0.05       5000
      2044         76         54          6       0.20       1000
      2045         76         54          6       0.20       2000
      2046         76         54          6       0.20       5000
      2047         76         54          6       0.10       1000
      2048         76         54          6       0.10       2000
      2049         76         54          6       0.10       5000
      2050         76         54          6       0.05       1000
      2051         76         54          6       0.05       2000
      2052         76         54          6       0.05       5000
      2053         76         60          5       0.20       1000
      2054         76         60          5       0.20       2000
      2055         76         60          5       0.20       5000
      2056         76         60          5       0.10       1000
      2057         76         60          5       0.10       2000
      2058         76         60          5       0.10       5000
      2059         76         60          5       0.05       1000
      2060         76         60          5       0.05       2000
      2061         76         60          5       0.05       5000
      2062         76         60          6       0.20       1000
